% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 16 2026, 12:32
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ 226.76+7.4755i THz                ewfd.normE (V/m) @ 226.76+7.4755i THz
0                         3.0797447858019456E-8    3.274192543813078E-7     3965871.1173251835+2954675.8889553575i            5047808.981461204
0                         3.0797447858019456E-8    3.433909253267374E-7     4195973.623870008+3138774.3090961175i             5307602.799721426
0                         3.0797447858019456E-8    3.5936259627216704E-7    4179627.69005937+3159213.9833151205i              5321198.030501876
0                         3.0797447858019456E-8    3.753342672175967E-7     4304589.393668618+3253177.276533877i              5477606.483339297
0                         3.0797447858019456E-8    3.913059381630264E-7     4320809.409927422+3270956.7699856637i             5506541.350705511
0                         4.6196171787029183E-8    -3.913059381630264E-7    -4136252.0864037-3135233.1456244276i              5425096.667386946
0                         4.6196171787029183E-8    -3.753342672175967E-7    -4147713.7672142843-3134441.503525922i            5424392.962789144
0                         4.6196171787029183E-8    -3.593625962721671E-7    -4115525.04061061-3097621.344999863i              5360064.265788088
0                         4.6196171787029183E-8    -3.4339092532673743E-7   -4046242.070555757-3025073.675006082i             5252535.613894161
0                         4.6196171787029183E-8    -3.2741925438130776E-7   -4133285.1650788225-3057358.7296098857i           5306162.834065316
0                         4.6196171787029183E-8    -3.1144758343587815E-7   -3643463.033687367-2682152.4503833186i            4724332.965166768
0                         4.6196171787029183E-8    -2.954759124904485E-7    -3363466.850199393-2455987.8710995405i            4350482.002302191
0                         4.6196171787029183E-8    -2.7950424154501886E-7   -3057305.470041518-2221343.8120845873i            3984508.3303416646
0                         4.6196171787029183E-8    -2.635325705995892E-7    -2768664.446703624-2000675.2525113025i            3643339.384644638
0                         4.6196171787029183E-8    -2.4756089965415953E-7   -2552222.2058278006-1816537.3326881682i           3408175.7009745296
0                         4.6196171787029183E-8    -2.3158922870872991E-7   -2260358.2657503476-1604058.1675461454i           3054093.888140886
0                         4.6196171787029183E-8    -2.1561755776330025E-7   -2050673.49692252-1455483.9046579334i             2792281.546370006
0                         4.6196171787029183E-8    -1.996458868178706E-7    -1822975.8949381846-1292938.2708357228i           2497893.988618684
0                         4.6196171787029183E-8    -1.8367421587244096E-7   -1604949.0186014408-1138460.0501748028i           2214620.772010428
0                         4.6196171787029183E-8    -1.677025449270113E-7    -1395959.542628371-994731.0700167653i             1995478.4873410328
0                         4.6196171787029183E-8    -1.5173087398158168E-7   -1247934.6854729496-884302.5830210687i            1823772.1897492171
0                         4.6196171787029183E-8    -1.3575920303615201E-7   -1091627.5907021957-773471.6004480723i            1572880.3813851136
0                         4.6196171787029183E-8    -1.1978753209072235E-7   -977754.6533615878-683120.4795878939i             1433193.5202335122
0                         4.6196171787029183E-8    -1.0381586114529273E-7   -838423.3714482249-584537.3379746223i             1268799.9199182077
0                         4.6196171787029183E-8    -8.784419019986307E-8    -702455.2465482946-488778.1805610921i             1114291.7379582855
0                         4.6196171787029183E-8    -7.187251925443345E-8    -569850.2786617973-395843.00734730373i            972132.9564128806
0                         4.6196171787029183E-8    -5.590084830900378E-8    -440608.46778873337-305731.81833325746i           846037.1089770062
0                         4.6196171787029183E-8    -3.9929177363574116E-8   -292971.5769459506-208174.7890866561i             800066.232793984
0                         4.6196171787029183E-8    -2.39575064181445E-8     -186760.13061329752-133674.37126806998i           740431.6324345296
0                         4.6196171787029183E-8    -7.985835472714834E-9    -103355.94278194818-70798.38082497194i            626574.286885078
0                         4.6196171787029183E-8    7.985835472714834E-9     3438.8526356479197+4179.185732449572i             629000.6865866921
0                         4.6196171787029183E-8    2.3957506418144448E-8    114624.79935942164+81356.69707615513i             593486.8014492177
0                         4.6196171787029183E-8    3.9929177363574116E-8    211169.46327725795+151863.6796158725i             679381.9058741851
0                         4.6196171787029183E-8    5.590084830900378E-8     339238.0347432101+240820.03599875062i             772133.554245897
0                         4.6196171787029183E-8    7.18725192544334E-8      469770.2501963449+331623.0447187135i              891151.4009681158
0                         4.6196171787029183E-8    8.784419019986301E-8     561467.5662647348+404852.0196024621i              921961.4854808294
0                         4.6196171787029183E-8    1.0381586114529268E-7    717655.6393937956+509026.81803933176i             1154135.6196439413
0                         4.6196171787029183E-8    1.1978753209072235E-7    867047.9332128024+611457.9989627054i              1340833.6992429916
0                         4.6196171787029183E-8    1.3575920303615201E-7    1020227.3893090147+717161.3520822899i             1534973.3351748558
0                         4.6196171787029183E-8    1.5173087398158168E-7    1170394.8209725136+824085.7754241329i             1725423.3097475788
0                         4.6196171787029183E-8    1.6770254492701124E-7    1354064.1105786068+952958.1765058958i             1951619.4436331135
0                         4.6196171787029183E-8    1.836742158724409E-7     1541089.9206758917+1087654.5779732328i            2177162.089753724
0                         4.6196171787029183E-8    1.9964588681787058E-7    1733497.5981679547+1231782.1396894918i            2409497.47175936
0                         4.6196171787029183E-8    2.1561755776330025E-7    1935947.5160265155+1384234.4718461453i            2656790.9686792362
0                         4.6196171787029183E-8    2.3158922870872991E-7    2148439.6742515787+1545011.574443196i             2918761.3081799597
0                         4.6196171787029183E-8    2.475608996541595E-7     2370974.072843138+1714113.4474806394i             3195179.8100064094
0                         4.6196171787029183E-8    2.6353257059958914E-7    2649734.6143824058+1926462.5934522296i            3543102.68467072
0                         4.6196171787029183E-8    2.795042415450188E-7     2982084.3590122536+2173979.5124074584i            3954894.1384027707
0                         4.6196171787029183E-8    2.954759124904485E-7     3325066.9812337253+2432741.254326676i             4328011.873098264
0                         4.6196171787029183E-8    3.1144758343587815E-7    3707158.5704024388+2727769.6145386724i            4788563.18276553
0                         4.6196171787029183E-8    3.274192543813078E-7     4104717.1223507193+3036153.733707808i             5271988.8823716035
0                         4.6196171787029183E-8    3.433909253267374E-7     3974873.6532003167+2980555.42862781i              5153497.031951679
0                         4.6196171787029183E-8    3.5936259627216704E-7    4080832.4002008727+3074672.618287711i             5314626.00370715
0                         4.6196171787029183E-8    3.753342672175967E-7     4121899.6062346315+3118990.3263591034i            5393547.243669087
0                         4.6196171787029183E-8    3.913059381630264E-7     4136252.0864037224+3135233.1456244285i            5424908.432451979
0                         6.159489571603891E-8     -3.913059381630264E-7    -3951694.7628799994-2999509.5212631915i           5414999.55391687
0                         6.159489571603891E-8     -3.753342672175967E-7    -3899118.588152283-2963506.24698511i              5327565.395256476
0                         6.159489571603891E-8     -3.593625962721671E-7    -3940519.8535125344-2970013.3084736373i           5340862.844156423
0                         6.159489571603891E-8     -3.4339092532673743E-7   -3959522.000493261-2956779.401698241i             5316521.737015676
0                         6.159489571603891E-8     -3.2741925438130776E-7   -4107278.352510747-3032505.4874963546i            5428199.971023563
0                         6.159489571603891E-8     -3.1144758343587815E-7   -3684474.513833275-2697557.8779784436i            4888956.8307357095
0                         6.159489571603891E-8     -2.954759124904485E-7    -3406848.7459223885-2472656.4189638593i           4545818.645090063
0                         6.159489571603891E-8     -2.7950424154501886E-7   -3099406.4351065885-2237430.494433891i            4181151.49654749
0                         6.159489571603891E-8     -2.635325705995892E-7    -2809484.481110769-2016180.0693455902i            3840392.3926818497
0                         6.159489571603891E-8     -2.4756089965415953E-7   -2537082.8839349295-1808905.1436989594i           3523546.1324695623
0                         6.159489571603891E-8     -2.3158922870872991E-7   -2282201.6435790737-1615605.7174940004i           3230561.0322807822
0                         6.159489571603891E-8     -2.1561755776330025E-7   -2067424.5245403445-1454126.4187015216i           2983853.235349951
0                         6.159489571603891E-8     -1.996458868178706E-7    -1839905.4523002682-1291974.4981971104i           2679938.292945293
0                         6.159489571603891E-8     -1.8367421587244096E-7   -1622057.1057077828-1137889.9908539886i           2386801.435493692
0                         6.159489571603891E-8     -1.677025449270113E-7    -1439387.6252114247-1009156.5924338279i           2192509.874098048
0                         6.159489571603891E-8     -1.5173087398158168E-7   -1300317.834086039-903206.0089146013i             1973359.9813259642
0                         6.159489571603891E-8     -1.3575920303615201E-7   -1117532.9334712967-780404.921365581i             1763512.405963462
0                         6.159489571603891E-8     -1.1978753209072235E-7   -982619.1667909008-682459.7855258278i             1610203.1781206566
0                         6.159489571603891E-8     -1.0381586114529273E-7   -843071.8286058817-584091.5347165172i             1442398.4088915724
0                         6.159489571603891E-8     -8.784419019986307E-8    -706887.6474342948-488547.26810694794i            1286941.8060690698
0                         6.159489571603891E-8     -7.187251925443345E-8    -574066.6232761416-395826.9856971212i             1146946.2748348378
0                         6.159489571603891E-8     -5.590084830900378E-8    -444608.7561314213-305930.687487036i              1026665.5707805242
