% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1.1E-11                    ewfd.normE (V/m) @ lambda=1.1E-11
0                         6.612244897959183E-8     -3.545816326530612E-7    5393082.5145933945+2976815.0268445495i            7390769.000591511
0                         6.612244897959183E-8     -3.3639795918367346E-7   6368136.470063518+3157420.544640444i              8537325.664705468
0                         6.612244897959183E-8     -3.1821428571428575E-7   7016712.646445681+2848624.135206544i              8734565.078702524
0                         6.612244897959183E-8     -3.0003061224489794E-7   7882758.8749521505+2270367.0750096515i            9159449.315921532
0                         6.612244897959183E-8     -2.8184693877551024E-7   8084838.969568396+1825723.9205094427i             8890135.005789189
0                         6.612244897959183E-8     -2.636632653061224E-7    7967549.761760313+635596.9299818962i              8571553.744110169
0                         6.612244897959183E-8     -2.454795918367347E-7    7567645.15559422-674273.4733764555i               8009259.897110341
0                         6.612244897959183E-8     -2.2729591836734696E-7   7022635.623798275-1945599.727670887i              7562342.309049118
0                         6.612244897959183E-8     -2.091122448979592E-7    6209280.685620383-3406635.9321929296i             8144646.268798648
0                         6.612244897959183E-8     -1.9092857142857144E-7   5560988.181842973-4017294.2325925664i             7712007.514867023
0                         6.612244897959183E-8     -1.7274489795918368E-7   5068251.02482831-4604519.316483484i               7472613.809111466
0                         6.612244897959183E-8     -1.5456122448979592E-7   4726625.903623787-5254071.3112142775i             7566258.002914982
0                         6.612244897959183E-8     -1.3637755102040816E-7   4457233.602204606-5801782.567828745i              7705555.332663942
0                         6.612244897959183E-8     -1.181938775510204E-7    4260718.6748094335-6246771.601806433i             7859698.545436729
0                         6.612244897959183E-8     -1.0001020408163265E-7   3899081.395758715-6903311.485450522i              8083872.159482502
0                         6.612244897959183E-8     -8.182653061224489E-8    3756495.5325254467-7424663.139439582i             8434456.630466824
0                         6.612244897959183E-8     -6.364285714285713E-8    3569322.625007028-7732707.164511503i              8583540.748879692
0                         6.612244897959183E-8     -4.545918367346937E-8    3442848.53382531-7961179.792470774i               8707935.249776814
0                         6.612244897959183E-8     -2.7275510204081612E-8   3428839.929568305-8091228.251199615i              8797322.573347496
0                         6.612244897959183E-8     -9.091836734693906E-9    3376249.183635492-8196039.191709856i              8869349.875624789
0                         6.612244897959183E-8     9.091836734693853E-9     3376544.1883883877-8202847.998077426i             8876058.34806636
0                         6.612244897959183E-8     2.7275510204081612E-8    3386551.2751530656-8135335.081173181i             8830044.313627226
0                         6.612244897959183E-8     4.5459183673469424E-8    3474700.563765777-7967191.313467683i              8726214.552429058
0                         6.612244897959183E-8     6.364285714285713E-8     3623467.6593271485-7716335.982327136i             8584104.703215891
0                         6.612244897959183E-8     8.182653061224494E-8     3712357.061077926-7355676.149580708i              8321404.317702299
0                         6.612244897959183E-8     1.0001020408163265E-7    3876520.527636997-6919981.846413006i              8091837.544379744
0                         6.612244897959183E-8     1.1819387755102046E-7    4269046.300226382-6581630.529319767i              8077200.029964747
0                         6.612244897959183E-8     1.3637755102040816E-7    4592685.890738314-5789236.311347319i              7795877.514391416
0                         6.612244897959183E-8     1.5456122448979587E-7    4903897.369756716-5247601.917894399i              7672601.643737577
0                         6.612244897959183E-8     1.7274489795918368E-7    5418435.43192531-4797524.771981782i               7864120.9825731
0                         6.612244897959183E-8     1.909285714285714E-7     5903362.692149796-4126005.1956883958i             8016405.628446247
0                         6.612244897959183E-8     2.091122448979592E-7     6403170.267945313-3299009.5308804917i             8240819.130191203
0                         6.612244897959183E-8     2.272959183673469E-7     7067573.791034619-1802555.147469504i              7576494.1928317705
0                         6.612244897959183E-8     2.454795918367347E-7     7479355.225080719-626786.6908375822i              7944965.631894978
0                         6.612244897959183E-8     2.636632653061224E-7     7753447.611356346+513099.67013368517i             8413837.71797015
0                         6.612244897959183E-8     2.8184693877551024E-7    7854749.568215615+1530622.3277869876i             8798850.154171076
0                         6.612244897959183E-8     3.0003061224489794E-7    7759000.6934158+2601334.748442714i                9126215.403233014
0                         6.612244897959183E-8     3.1821428571428575E-7    7046029.352018098+2946183.5832641744i             8476368.360125432
0                         6.612244897959183E-8     3.3639795918367346E-7    6402554.902536923+3357650.7206270196i             8295543.667685152
0                         6.612244897959183E-8     3.5458163265306127E-7    5456490.975118915+3000649.462722446i              8020397.143105811
0                         6.612244897959183E-8     3.72765306122449E-7      4455312.093254436+2696084.281332427i              7186000.774465948
0                         6.612244897959183E-8     3.909489795918368E-7     3432440.7270260346+2242683.18480751i              6458947.397236342
0                         6.612244897959183E-8     4.091326530612245E-7     2315734.8547929893+1626792.7632874153i            5831238.234259738
0                         6.612244897959183E-8     4.273163265306122E-7     1178996.015528474+874944.1591598182i              5451429.652162513
0                         6.612244897959183E-8     4.455E-7                 17113.231279163705+35988.55617228691i             5415131.749749815
0                         8.265306122448978E-8     -4.455E-7                -20666.45460416503-32321.82197430509i             6351960.633562547
0                         8.265306122448978E-8     -4.2731632653061225E-7   1141453.549841013+864619.8242968023i              6422970.608049464
0                         8.265306122448978E-8     -4.091326530612245E-7    2286947.8876964473+1694616.7465257626i            6800578.894925506
