% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 2 2026, 12:47
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=2E-12                      ewfd.normE (V/m) @ lambda=2E-12
0                         2.7241119616925135E-8    1.0901696971572656E-7    -3.8958926225708514E7-6346746.035796154i          3.950841999827266E7
0                         2.7241119616925135E-8    1.2184249556463553E-7    -3.9065414454930164E7-6540743.271944278i          3.9658065234823726E7
0                         2.7241119616925135E-8    1.3466802141354456E-7    -3.932413502951583E7-6811451.386599871i           3.995971818208089E7
0                         2.7241119616925135E-8    1.4749354726245354E-7    -3.956145287694744E7-7078958.139635394i           4.024118462118502E7
0                         2.7241119616925135E-8    1.6031907311136257E-7    -3.9773057545595095E7-7349460.025248747i          4.0499318004537225E7
0                         2.7241119616925135E-8    1.731445989602716E-7     -3.847913524818362E7-7308773.025567359i           3.927800304522158E7
0                         2.7241119616925135E-8    1.8597012480918057E-7    -3.629013629556189E7-7065078.236020305i           3.702498946530232E7
0                         2.7241119616925135E-8    1.9879565065808955E-7    -3.362359578147272E7-6683019.825833658i           3.430007853481821E7
0                         2.7241119616925135E-8    2.1162117650699863E-7    -3.0653744619099956E7-6175079.539202226i          3.1277382151877E7
0                         2.7241119616925135E-8    2.244467023559076E-7     -2.733398034252888E7-5584533.855392258i           2.789985060728624E7
0                         2.7241119616925135E-8    2.3727222820481658E-7    -2.392437985575496E7-4945499.736072319i           2.4433798819971163E7
0                         2.7241119616925135E-8    2.5009775405372555E-7    -2.0248828972411655E7-4231631.184414765i          2.0696546167432804E7
0                         2.7241119616925135E-8    2.6292327990263464E-7    -1.6438376664940903E7-3460330.6476730504i         1.6822621044499937E7
0                         2.7241119616925135E-8    2.757488057515436E-7     -1.2545622990033483E7-2655638.3805836104i         1.287196350299477E7
0                         2.7241119616925135E-8    2.885743316004526E-7     -8496861.511750191-1805066.5781691396i            8784116.362729292
0                         2.7241119616925135E-8    3.0139985744936167E-7    -4292029.721063807-913518.8502482694i             4594949.279368929
0                         2.7241119616925135E-8    3.1422538329827064E-7    -28535.184935643923-4917.391003798892i            1424638.1805694913
0                         4.08616794253877E-8      -3.1422538329827064E-7   39611.94715980234+6947.315462020953i              2180261.489927531
0                         4.08616794253877E-8      -3.013998574493616E-7    -4229658.756092167-902057.3895301847i             4778768.089460333
0                         4.08616794253877E-8      -2.8857433160045264E-7   -8375488.949938281-1783051.0308049908i            8772452.54308286
0                         4.08616794253877E-8      -2.757488057515436E-7    -1.2354604800952705E7-2606912.84109788i           1.2736689386164526E7
0                         4.08616794253877E-8      -2.6292327990263464E-7   -1.61959948962126E7-3390531.370026653i            1.6609430129476791E7
0                         4.08616794253877E-8      -2.500977540537256E-7    -1.9899659235718E7-4133906.617591318i             2.0360184635200705E7
0                         4.08616794253877E-8      -2.372722282048166E-7    -2.3524029000451967E7-4849497.12872388i           2.404090479619927E7
0                         4.08616794253877E-8      -2.244467023559076E-7    -2.698425308989011E7-5493386.490300783i           2.754247612023778E7
0                         4.08616794253877E-8      -2.116211765069986E-7    -3.0172834810305096E7-6055338.407330371i          3.0788437521670926E7
0                         4.08616794253877E-8      -1.987956506580896E-7    -3.293625528644166E7-6494921.915009218i           3.3607774960367545E7
0                         4.08616794253877E-8      -1.859701248091806E-7    -3.5531539515364364E7-6855994.706389591i          3.628486358222628E7
0                         4.08616794253877E-8      -1.731445989602716E-7    -3.767061259996264E7-7096542.585249974i           3.851738125270518E7
0                         4.08616794253877E-8      -1.6031907311136257E-7   -3.981354571912899E7-7318162.356963513i           4.0582933505045526E7
0                         4.08616794253877E-8      -1.4749354726245356E-7   -3.966165221030576E7-7072720.733755104i           4.0394576942269295E7
0                         4.08616794253877E-8      -1.3466802141354456E-7   -3.946430106168093E7-6820482.7218957255i          4.0153708496621154E7
0                         4.08616794253877E-8      -1.2184249556463556E-7   -3.923839096243159E7-6577447.686841838i           3.9878873784446724E7
0                         4.08616794253877E-8      -1.0901696971572656E-7   -3.902042573152992E7-6354951.494208968i           3.96006949215105E7
0                         4.08616794253877E-8      -9.619144386681756E-8    -3.877422158981781E7-6134370.203573203i           3.930030162356803E7
0                         4.08616794253877E-8      -8.336591801790855E-8    -3.8737550382002674E7-6002214.029158615i          3.922752541218701E7
0                         4.08616794253877E-8      -7.054039216899952E-8    -3.867985132567441E7-5876751.118744373i           3.914937837794546E7
0                         4.08616794253877E-8      -5.771486632009055E-8    -3.86341931234262E7-5776548.096552095i            3.9083297250311024E7
0                         4.08616794253877E-8      -4.488934047118152E-8    -3.830859695699701E7-5582913.445610587i           3.8734164804566756E7
0                         4.08616794253877E-8      -3.2063814622272545E-8   -3.832392641218748E7-5541293.481817606i           3.873041006631774E7
0                         4.08616794253877E-8      -1.9238288773363516E-8   -3.8297184607616834E7-5500084.407986749i          3.869213740851809E7
0                         4.08616794253877E-8      -6.412762924454488E-9    -3.8228371543285035E7-5459286.224118008i          3.861931866013965E7
0                         4.08616794253877E-8      6.412762924454488E-9     -3.8150334570198014E7-5431791.946230384i          3.853518862186093E7
0                         4.08616794253877E-8      1.9238288773363516E-8    -3.823222076611738E7-5476822.671491223i           3.862468526826355E7
0                         4.08616794253877E-8      3.206381462227249E-8     -3.827489646151169E7-5523488.355664335i           3.86800440976591E7
0                         4.08616794253877E-8      4.488934047118152E-8     -3.829387844867079E7-5579198.502488777i           3.871013862333663E7
0                         4.08616794253877E-8      5.7714866320090496E-8    -3.825977300078676E7-5635847.008650779i           3.868860815092254E7
0                         4.08616794253877E-8      7.054039216899952E-8     -3.8250261560202025E7-5732440.75762878i           3.869569530902193E7
0                         4.08616794253877E-8      8.33659180179085E-8      -3.8448455514662966E7-5907899.170379882i          3.894049841747835E7
0                         4.08616794253877E-8      9.619144386681753E-8     -3.868367901894679E7-6111874.399293325i           3.9220109148446366E7
0                         4.08616794253877E-8      1.0901696971572656E-7    -3.888456130244144E7-6316330.720611525i           3.947015991974366E7
0                         4.08616794253877E-8      1.2184249556463553E-7    -3.905527643584216E7-6519597.148615512i           3.969284001860389E7
0                         4.08616794253877E-8      1.3466802141354456E-7    -3.92994640112909E7-6791981.731223159i            3.998977581226791E7
0                         4.08616794253877E-8      1.4749354726245354E-7    -3.9508841609717175E7-7047092.328616714i          4.024327819517118E7
0                         4.08616794253877E-8      1.6031907311136257E-7    -3.969294182037803E7-7304915.685843908i           4.04738023614771E7
0                         4.08616794253877E-8      1.731445989602716E-7     -3.7562602494407825E7-7081148.608378553i          3.8413422356874555E7
0                         4.08616794253877E-8      1.8597012480918057E-7    -3.5479940046166815E7-6850053.642776573i          3.6237019558347665E7
0                         4.08616794253877E-8      1.9879565065808955E-7    -3.295538095720274E7-6502594.79227274i            3.363044125103028E7
0                         4.08616794253877E-8      2.1162117650699863E-7    -3.0067911924584433E7-6043107.293410455i          3.068865925355316E7
0                         4.08616794253877E-8      2.244467023559076E-7     -2.7076207621004343E7-5515240.367756407i          2.763786872391043E7
0                         4.08616794253877E-8      2.3727222820481658E-7    -2.3503794496795494E7-4848863.198527518i          2.4007478278093524E7
0                         4.08616794253877E-8      2.5009775405372555E-7    -1.987785680227027E7-4139826.891055044i           2.033103163076527E7
0                         4.08616794253877E-8      2.6292327990263464E-7    -1.6176250730735617E7-3391858.8827080517i         1.6604002389963359E7
0                         4.08616794253877E-8      2.757488057515436E-7     -1.2319626643656999E7-2598252.7183528286i         1.2716626378194278E7
0                         4.08616794253877E-8      2.885743316004526E-7     -8325440.738629033-1764723.1248257763i            8746879.809838763
0                         4.08616794253877E-8      3.0139985744936167E-7    -4300424.704585536-913826.2413116094i             4844305.010560189
0                         4.08616794253877E-8      3.1422538329827064E-7    -39611.947159802345-6947.315462020962i            2126876.9991846923
0                         5.448223923385027E-8     -3.1422538329827064E-7   50688.709383960755+8977.23992024302i              2897334.5216851532
0                         5.448223923385027E-8     -3.013998574493616E-7    -3942531.9427201287-844583.0464826995i            5008934.699847263
0                         5.448223923385027E-8     -2.8857433160045264E-7   -8057004.226523887-1706763.5700431513i            8652046.454062378
0                         5.448223923385027E-8     -2.757488057515436E-7    -1.2033750754573138E7-2528700.812239492i          1.251654095529013E7
0                         5.448223923385027E-8     -2.6292327990263464E-7   -1.5872771526867876E7-3310394.7730717193i         1.6340304683371179E7
0                         5.448223923385027E-8     -2.500977540537256E-7    -1.9574066543408107E7-4051845.452539834i          2.006266844356733E7
0                         5.448223923385027E-8     -2.372722282048166E-7    -2.3156863331837505E7-4759632.798441267i          2.3680703465178967E7
0                         5.448223923385027E-8     -2.244467023559076E-7    -2.658793105728148E7-5398451.492425304i           2.713871296435074E7
0                         5.448223923385027E-8     -2.116211765069986E-7    -2.9321561159733966E7-5864484.1227158215i         2.991753408102177E7
0                         5.448223923385027E-8     -1.987956506580896E-7    -3.224170017024115E7-6326316.687919826i           3.292270249866629E7
0                         5.448223923385027E-8     -1.859701248091806E-7    -3.472229249249347E7-6671631.69772623i            3.551055003422329E7
0                         5.448223923385027E-8     -1.731445989602716E-7    -3.676684565186566E7-6901377.210667578i           3.76810835758665E7
0                         5.448223923385027E-8     -1.6031907311136257E-7   -3.998819992315937E7-7350188.816487121i           4.083312919974112E7
0                         5.448223923385027E-8     -1.4749354726245356E-7   -3.987314336977401E7-7121912.037126219i           4.0686134862792686E7
0                         5.448223923385027E-8     -1.3466802141354456E-7   -3.937689563978801E7-6773122.618465206i           4.015603515247914E7
0                         5.448223923385027E-8     -1.2184249556463556E-7   -3.9185340880034044E7-6548436.133577457i          3.988808885501257E7
0                         5.448223923385027E-8     -1.0901696971572656E-7   -3.89655472094696E7-6325664.55068681i             3.959817117058482E7
0                         5.448223923385027E-8     -9.619144386681756E-8    -3.888685828635473E7-6157981.244966476i           3.945636253491702E7
0                         5.448223923385027E-8     -8.336591801790855E-8    -3.875581928589459E7-5989709.520657758i           3.926482686432981E7
0                         5.448223923385027E-8     -7.054039216899952E-8    -3.87082681438776E7-5878687.984742775i            3.919734149176885E7
0                         5.448223923385027E-8     -5.771486632009055E-8    -3.826032198307901E7-5630538.4450397575i          3.8722436966393284E7
0                         5.448223923385027E-8     -4.488934047118152E-8    -3.827987880508601E7-5574756.718749488i           3.871149409427257E7
0                         5.448223923385027E-8     -3.2063814622272545E-8   -3.825871463965182E7-5519782.497696756i           3.866726859111382E7
0                         5.448223923385027E-8     -1.9238288773363516E-8   -3.819682948677653E7-5465615.781881569i           3.858971054804133E7
0                         5.448223923385027E-8     -6.412762924454488E-9    -3.809422334646009E7-5412256.5713039255i          3.847881246430339E7
0                         5.448223923385027E-8     6.412762924454488E-9     -3.8001445039168045E7-5382495.870807745i          3.838160311512611E7
0                         5.448223923385027E-8     1.9238288773363516E-8    -3.808399114070637E7-5427690.602445404i           3.847306751858214E7
0                         5.448223923385027E-8     3.206381462227249E-8     -3.8127326741719596E7-5474520.292995332i          3.853080714623483E7
0                         5.448223923385027E-8     4.488934047118152E-8     -3.8147659836417004E7-5529100.377731233i          3.856390676766428E7
0                         5.448223923385027E-8     5.7714866320090496E-8    -3.81150335324911E7-5586137.216869396i            3.854556312517079E7
0                         5.448223923385027E-8     7.054039216899952E-8     -3.803532856236306E7-5642495.77703293i            3.848148487661996E7
0                         5.448223923385027E-8     8.33659180179085E-8      -3.848635412675467E7-5900060.1780812675i          3.901392045596467E7
0                         5.448223923385027E-8     9.619144386681753E-8     -3.860706840955317E7-6081078.8650610335i          3.91876280426265E7
0                         5.448223923385027E-8     1.0901696971572656E-7    -3.881019637917438E7-6285915.405426898i           3.944709728238129E7
0                         5.448223923385027E-8     1.2184249556463553E-7    -3.897898312800641E7-6491233.038197516i           3.967721305246732E7
0                         5.448223923385027E-8     1.3466802141354456E-7    -3.911146141191392E7-6693120.0724680405i          3.987370935615028E7
0                         5.448223923385027E-8     1.4749354726245354E-7    -3.9549795124534786E7-7052551.785116321i          4.036322610912321E7
0                         5.448223923385027E-8     1.6031907311136257E-7    -3.9709425072989225E7-7299143.59779167i           4.056998778549125E7
0                         5.448223923385027E-8     1.731445989602716E-7     -3.6505606085683875E7-6844131.722867119i          3.741214406628359E7
0                         5.448223923385027E-8     1.8597012480918057E-7    -3.451080419223654E7-6622902.936370339i           3.529325777056087E7
0                         5.448223923385027E-8     1.9879565065808955E-7    -3.209428104884298E7-6290196.543908829i           3.2771120084407303E7
