% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=4E-12                      ewfd.normE (V/m) @ lambda=4E-12
0                         4.959183673469387E-8     1.1819387755102046E-7    -6503189.6864653565-1011886.8668636661i           7543007.607772795
0                         4.959183673469387E-8     1.3637755102040816E-7    -6789017.930628915-1131485.9321261123i            7869107.511396461
0                         4.959183673469387E-8     1.5456122448979587E-7    -7273756.136844542-1318884.4430584991i            8309553.802563182
0                         4.959183673469387E-8     1.7274489795918368E-7    -7765662.628484047-1509397.1635291178i            8765672.893914016
0                         4.959183673469387E-8     1.909285714285714E-7     -8394073.380734667-1719938.6831367023i            9383752.35071861
0                         4.959183673469387E-8     2.091122448979592E-7     -9017659.05980194-1968994.970346921i              1.0067208619452113E7
0                         4.959183673469387E-8     2.272959183673469E-7     -8984279.324635305-2013729.8277821534i            9889020.104031168
0                         4.959183673469387E-8     2.454795918367347E-7     -8826910.374116123-2026895.6763294807i            9747155.988879975
0                         4.959183673469387E-8     2.636632653061224E-7     -8558805.960930215-2007919.1529596152i            9468036.68427212
0                         4.959183673469387E-8     2.8184693877551024E-7    -8109536.101910098-1930178.8578348274i            8959956.686486864
0                         4.959183673469387E-8     3.0003061224489794E-7    -7514669.721553493-1803304.8596647978i            8301234.533021002
0                         4.959183673469387E-8     3.1821428571428575E-7    -6863363.209429953-1675698.0002719196i            7564795.556825971
0                         4.959183673469387E-8     3.3639795918367346E-7    -6060614.0654144585-1487725.8009878797i           6669864.88312561
0                         4.959183673469387E-8     3.5458163265306127E-7    -5172709.901642159-1282716.2184097911i            5713384.764351328
0                         4.959183673469387E-8     3.72765306122449E-7      -4238169.561705872-1064594.0667071627i            4729483.7681788
0                         4.959183673469387E-8     3.909489795918368E-7     -3309642.0670357244-859786.5192778204i            3801202.953434303
0                         4.959183673469387E-8     4.091326530612245E-7     -2132288.341389416-530657.2652203271i             2533785.032434183
0                         4.959183673469387E-8     4.273163265306122E-7     -1076372.347926021-268664.95600662776i            1615589.2892441042
0                         4.959183673469387E-8     4.455E-7                 10821.64770429286+2245.1390162874586i             1136095.2230150495
0                         6.612244897959183E-8     -4.455E-7                -10708.161855256107-1732.881290249093i            1472978.9866066733
0                         6.612244897959183E-8     -4.2731632653061225E-7   -1098084.1313748707-271904.7534835694i            1933866.0857247943
