% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 2 2026, 07:16
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Displacement field, Y-component, Displacement field, Z-component
% Length unit:        m
% X                       Y                        Z                        v (m) @ lambda=9E-9                               w (m) @ lambda=9E-9
0                         2.2452102204418373E-7    -3.500675375661646E-7    1.5656000892537081E-13+3.016358458071171E-14i     -1.4207422246645204E-13-1.6346378918097813E-14i
0                         2.2452102204418373E-7    -3.321153561525151E-7    1.9043548350212408E-13+3.699954449915701E-14i     -1.551035509046916E-13-2.99137918222103E-14i
0                         2.2452102204418373E-7    -3.141631747388656E-7    2.2648635483895934E-13+4.97038687214853E-14i      -1.6334377002474777E-13-4.070393764079016E-14i
0                         2.2452102204418373E-7    -2.9621099332521616E-7   2.6315525631046173E-13+6.392162603145464E-14i     -1.6814614033791975E-13-4.9099858509252496E-14i
0                         2.2452102204418373E-7    -2.782588119115667E-7    2.981488205357045E-13+7.639279953215367E-14i      -1.6660312608369922E-13-5.522088170691491E-14i
0                         2.2452102204418373E-7    -2.6030663049791724E-7   3.3146704751468805E-13+8.711738922358237E-14i     -1.5871472726208628E-13-5.906700723377739E-14i
0                         2.2452102204418373E-7    -2.4235444908426775E-7   3.631099372474122E-13+9.609539510574065E-14i      -1.4448094387308085E-13-6.063823508983989E-14i
0                         2.2452102204418373E-7    -2.2440226767061831E-7   3.8602038297265116E-13+1.0588869810097539E-13i    -1.2245748116424352E-13-5.818636196375014E-14i
0                         2.2452102204418373E-7    -2.0645008625696885E-7   3.9532335473237096E-13+1.1433749146293233E-13i    -9.419209315692646E-14-5.145310998460029E-14i
0                         2.2452102204418373E-7    -1.884979048433194E-7    3.852554792202123E-13+1.1292243605122343E-13i     -5.894320377930093E-14-3.99614268167931E-14i
0                         2.2452102204418373E-7    -1.705457234296699E-7    3.567907112882911E-13+9.832772345091391E-14i      -2.2500375852843003E-14-2.5266352281640988E-14i
0                         2.2452102204418373E-7    -1.5259354201602047E-7   3.054318864546823E-13+7.701504892814155E-14i      1.5795433514438384E-14-1.2277779745850159E-14i
0                         2.2452102204418373E-7    -1.3464136060237103E-7   2.2985158860030065E-13+5.097457541805388E-14i     5.5300399939705126E-14-1.3823955874875117E-15i
0                         2.2452102204418373E-7    -1.1668917918872154E-7   1.282681239178052E-13+1.9726836148644672E-14i     9.438457055547419E-14+6.614978463027465E-15i
0                         2.2452102204418373E-7    -9.873699777507205E-8    -1.1779303620476286E-15-1.8608867263933587E-14i   1.0410156241026739E-13+2.239028326268794E-14i
0                         2.2452102204418373E-7    -8.078481636142262E-8    -1.1914321156996066E-13-7.481119833781606E-14i    1.1042558427167623E-13+3.465114812446037E-14i
0                         2.2452102204418373E-7    -6.283263494777318E-8    -2.2910474732082083E-13-1.4548894009003895E-13i   1.0394987881881437E-13+2.4195296538120484E-14i
0                         2.2452102204418373E-7    -4.4880453534123695E-8   -3.218825780020789E-13-1.9746502294633838E-13i    9.224882211933617E-14+1.1789980347454524E-14i
0                         2.2452102204418373E-7    -2.6928272120474206E-8   -3.9573644534582497E-13-2.2730403995887917E-13i   7.01053232074236E-14-1.8021289620962055E-15i
0                         2.2452102204418373E-7    -8.97609070682477E-9     -4.488236111644161E-13-2.358203867428718E-13i     3.759799158402108E-14-1.6414465388486588E-14i
0                         2.2452102204418373E-7    8.976090706824665E-9     -4.5372676245391914E-13-2.3297330771562637E-13i   -1.8390161244878955E-15-3.268997023734257E-14i
0                         2.2452102204418373E-7    2.6928272120474153E-8    -4.1834789283962516E-13-2.0957550724277184E-13i   -3.458305415323005E-14-5.695637556852514E-14i
0                         2.2452102204418373E-7    4.488045353412364E-8     -3.468727862091074E-13-1.5149238385985475E-13i    -5.833132271437213E-14-6.659974021966627E-14i
0                         2.2452102204418373E-7    6.283263494777308E-8     -2.571897496145963E-13-9.305475041095334E-14i     -7.60562554636228E-14-7.318230553991379E-14i
0                         2.2452102204418373E-7    8.078481636142251E-8     -1.505300617751366E-13-3.86372095753007E-14i      -8.532401545530769E-14-7.250800506538873E-14i
0                         2.2452102204418373E-7    9.873699777507205E-8     -3.1897940831061846E-14+1.5071611169682513E-14i   -8.233284312703875E-14-6.67632083853105E-14i
0                         2.2452102204418373E-7    1.1668917918872149E-7    7.684460621495982E-14+8.457201182054625E-14i      -6.091340884854572E-14-5.984146292905725E-14i
0                         2.2452102204418373E-7    1.3464136060237092E-7    1.657961348817489E-13+1.376196005604619E-13i      -2.6309786107901118E-14-4.5284010419381954E-14i
0                         2.2452102204418373E-7    1.5259354201602036E-7    2.2903371679935697E-13+1.8480454863049322E-13i    4.133316828102994E-15-2.1377084614259422E-14i
0                         2.2452102204418373E-7    1.705457234296698E-7     2.7308859006420607E-13+2.1775471810562964E-13i    3.3610004586767995E-14+4.415733706789366E-15i
0                         2.2452102204418373E-7    1.8849790484331934E-7    3.002325168037009E-13+2.373592175284733E-13i      6.176808364408722E-14+2.7889022353491823E-14i
0                         2.2452102204418373E-7    2.0645008625696877E-7    3.104654970178412E-13+2.436180468990238E-13i      8.860755400006038E-14+4.90427813258476E-14i
0                         2.2452102204418373E-7    2.244022676706182E-7     3.039800439607931E-13+2.375477283868414E-13i      1.1154674612935446E-13+6.656575679987129E-14i
0                         2.2452102204418373E-7    2.4235444908426775E-7    2.8411384239150295E-13+2.269919334303977E-13i     1.2766129709752231E-13+8.034129908798353E-14i
0                         2.2452102204418373E-7    2.603066304979172E-7     2.5795592871312533E-13+2.0881788726611668E-13i    1.3710621385908364E-13+9.321528744718904E-14i
0                         2.2452102204418373E-7    2.782588119115666E-7     2.2779661747913954E-13+1.868978888018782E-13i     1.3749488307074233E-13+1.0011034902892304E-13i
0                         2.2452102204418373E-7    2.9621099332521606E-7    1.9795983616308469E-13+1.6534713551985168E-13i    1.3304544467442714E-13+1.0411544508497942E-13i
0                         2.2452102204418373E-7    3.141631747388655E-7     1.6844558476496073E-13+1.4416562742003725E-13i    1.23757898670138E-13+1.0523057561535814E-13i
0                         2.2452102204418373E-7    3.3211535615251503E-7    1.3925386328476758E-13+1.233533645024347E-13i     1.0963224505787493E-13+1.0345574062005922E-13i
0                         2.2452102204418373E-7    3.5006753756616447E-7    1.1349059339301692E-13+1.0094466757411914E-13i    9.164359698532833E-14+1.0028750915835773E-13i
0                         2.2452102204418373E-7    3.680197189798139E-7     9.35291960976839E-14+8.139851678615558E-14i       6.985567628175888E-14+9.637716561970264E-14i
0                         2.2452102204418373E-7    3.8597190039346344E-7    7.970086875864455E-14+6.347173611781925E-14i      4.608375115754496E-14+9.072890408465318E-14i
0                         2.2452102204418373E-7    4.039240818071129E-7     7.106392284650156E-14+4.794638878681339E-14i      2.135636352222943E-14+8.45740804896103E-14i
0                         2.2452102204418373E-7    4.218762632207623E-7     6.760140882134802E-14+3.458383385379223E-14i      -4.1623194377519865E-15+7.748896232945535E-14i
0                         2.2452102204418373E-7    4.3982844463441186E-7    6.931332668318397E-14+2.338407131875566E-14i      -3.047229772239944E-14+6.947354960418818E-14i
0                         2.3387606462935804E-7    -4.3982844463441186E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -4.218762632207624E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -4.0392408180711293E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -3.8597190039346344E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -3.68019718979814E-7     NaN                                               NaN
0                         2.3387606462935804E-7    -3.500675375661646E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -3.321153561525151E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -3.141631747388656E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -2.9621099332521616E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -2.782588119115667E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -2.6030663049791724E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -2.4235444908426775E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -2.2440226767061831E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -2.0645008625696885E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -1.884979048433194E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -1.705457234296699E-7    NaN                                               NaN
0                         2.3387606462935804E-7    -1.5259354201602047E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -1.3464136060237103E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -1.1668917918872154E-7   NaN                                               NaN
0                         2.3387606462935804E-7    -9.873699777507205E-8    NaN                                               NaN
0                         2.3387606462935804E-7    -8.078481636142262E-8    NaN                                               NaN
0                         2.3387606462935804E-7    -6.283263494777318E-8    NaN                                               NaN
0                         2.3387606462935804E-7    -4.4880453534123695E-8   NaN                                               NaN
0                         2.3387606462935804E-7    -2.6928272120474206E-8   NaN                                               NaN
0                         2.3387606462935804E-7    -8.97609070682477E-9     NaN                                               NaN
0                         2.3387606462935804E-7    8.976090706824665E-9     NaN                                               NaN
0                         2.3387606462935804E-7    2.6928272120474153E-8    NaN                                               NaN
0                         2.3387606462935804E-7    4.488045353412364E-8     NaN                                               NaN
0                         2.3387606462935804E-7    6.283263494777308E-8     NaN                                               NaN
0                         2.3387606462935804E-7    8.078481636142251E-8     NaN                                               NaN
0                         2.3387606462935804E-7    9.873699777507205E-8     NaN                                               NaN
0                         2.3387606462935804E-7    1.1668917918872149E-7    NaN                                               NaN
0                         2.3387606462935804E-7    1.3464136060237092E-7    NaN                                               NaN
0                         2.3387606462935804E-7    1.5259354201602036E-7    NaN                                               NaN
0                         2.3387606462935804E-7    1.705457234296698E-7     NaN                                               NaN
0                         2.3387606462935804E-7    1.8849790484331934E-7    NaN                                               NaN
0                         2.3387606462935804E-7    2.0645008625696877E-7    NaN                                               NaN
0                         2.3387606462935804E-7    2.244022676706182E-7     NaN                                               NaN
0                         2.3387606462935804E-7    2.4235444908426775E-7    NaN                                               NaN
0                         2.3387606462935804E-7    2.603066304979172E-7     NaN                                               NaN
0                         2.3387606462935804E-7    2.782588119115666E-7     NaN                                               NaN
0                         2.3387606462935804E-7    2.9621099332521606E-7    NaN                                               NaN
0                         2.3387606462935804E-7    3.141631747388655E-7     NaN                                               NaN
0                         2.3387606462935804E-7    3.3211535615251503E-7    NaN                                               NaN
0                         2.3387606462935804E-7    3.5006753756616447E-7    NaN                                               NaN
0                         2.3387606462935804E-7    3.680197189798139E-7     NaN                                               NaN
0                         2.3387606462935804E-7    3.8597190039346344E-7    NaN                                               NaN
0                         2.3387606462935804E-7    4.039240818071129E-7     NaN                                               NaN
0                         2.3387606462935804E-7    4.218762632207623E-7     NaN                                               NaN
0                         2.3387606462935804E-7    4.3982844463441186E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -4.3982844463441186E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -4.218762632207624E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -4.0392408180711293E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -3.8597190039346344E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -3.68019718979814E-7     NaN                                               NaN
0                         2.4323110721453236E-7    -3.500675375661646E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -3.321153561525151E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -3.141631747388656E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -2.9621099332521616E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -2.782588119115667E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -2.6030663049791724E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -2.4235444908426775E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -2.2440226767061831E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -2.0645008625696885E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -1.884979048433194E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -1.705457234296699E-7    NaN                                               NaN
0                         2.4323110721453236E-7    -1.5259354201602047E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -1.3464136060237103E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -1.1668917918872154E-7   NaN                                               NaN
0                         2.4323110721453236E-7    -9.873699777507205E-8    NaN                                               NaN
0                         2.4323110721453236E-7    -8.078481636142262E-8    NaN                                               NaN
0                         2.4323110721453236E-7    -6.283263494777318E-8    NaN                                               NaN
0                         2.4323110721453236E-7    -4.4880453534123695E-8   NaN                                               NaN
0                         2.4323110721453236E-7    -2.6928272120474206E-8   NaN                                               NaN
0                         2.4323110721453236E-7    -8.97609070682477E-9     NaN                                               NaN
0                         2.4323110721453236E-7    8.976090706824665E-9     NaN                                               NaN
0                         2.4323110721453236E-7    2.6928272120474153E-8    NaN                                               NaN
0                         2.4323110721453236E-7    4.488045353412364E-8     NaN                                               NaN
0                         2.4323110721453236E-7    6.283263494777308E-8     NaN                                               NaN
0                         2.4323110721453236E-7    8.078481636142251E-8     NaN                                               NaN
0                         2.4323110721453236E-7    9.873699777507205E-8     NaN                                               NaN
0                         2.4323110721453236E-7    1.1668917918872149E-7    NaN                                               NaN
0                         2.4323110721453236E-7    1.3464136060237092E-7    NaN                                               NaN
0                         2.4323110721453236E-7    1.5259354201602036E-7    NaN                                               NaN
0                         2.4323110721453236E-7    1.705457234296698E-7     NaN                                               NaN
0                         2.4323110721453236E-7    1.8849790484331934E-7    NaN                                               NaN
0                         2.4323110721453236E-7    2.0645008625696877E-7    NaN                                               NaN
0                         2.4323110721453236E-7    2.244022676706182E-7     NaN                                               NaN
0                         2.4323110721453236E-7    2.4235444908426775E-7    NaN                                               NaN
0                         2.4323110721453236E-7    2.603066304979172E-7     NaN                                               NaN
0                         2.4323110721453236E-7    2.782588119115666E-7     NaN                                               NaN
0                         2.4323110721453236E-7    2.9621099332521606E-7    NaN                                               NaN
0                         2.4323110721453236E-7    3.141631747388655E-7     NaN                                               NaN
0                         2.4323110721453236E-7    3.3211535615251503E-7    NaN                                               NaN
0                         2.4323110721453236E-7    3.5006753756616447E-7    NaN                                               NaN
0                         2.4323110721453236E-7    3.680197189798139E-7     NaN                                               NaN
0                         2.4323110721453236E-7    3.8597190039346344E-7    NaN                                               NaN
0                         2.4323110721453236E-7    4.039240818071129E-7     NaN                                               NaN
0                         2.4323110721453236E-7    4.218762632207623E-7     NaN                                               NaN
0                         2.4323110721453236E-7    4.3982844463441186E-7    NaN                                               NaN
0                         2.525861497997067E-7     -4.3982844463441186E-7   NaN                                               NaN
0                         2.525861497997067E-7     -4.218762632207624E-7    NaN                                               NaN
0                         2.525861497997067E-7     -4.0392408180711293E-7   NaN                                               NaN
0                         2.525861497997067E-7     -3.8597190039346344E-7   NaN                                               NaN
0                         2.525861497997067E-7     -3.68019718979814E-7     NaN                                               NaN
0                         2.525861497997067E-7     -3.500675375661646E-7    NaN                                               NaN
0                         2.525861497997067E-7     -3.321153561525151E-7    NaN                                               NaN
0                         2.525861497997067E-7     -3.141631747388656E-7    NaN                                               NaN
0                         2.525861497997067E-7     -2.9621099332521616E-7   NaN                                               NaN
0                         2.525861497997067E-7     -2.782588119115667E-7    NaN                                               NaN
0                         2.525861497997067E-7     -2.6030663049791724E-7   NaN                                               NaN
0                         2.525861497997067E-7     -2.4235444908426775E-7   NaN                                               NaN
0                         2.525861497997067E-7     -2.2440226767061831E-7   NaN                                               NaN
0                         2.525861497997067E-7     -2.0645008625696885E-7   NaN                                               NaN
0                         2.525861497997067E-7     -1.884979048433194E-7    NaN                                               NaN
0                         2.525861497997067E-7     -1.705457234296699E-7    NaN                                               NaN
0                         2.525861497997067E-7     -1.5259354201602047E-7   NaN                                               NaN
0                         2.525861497997067E-7     -1.3464136060237103E-7   NaN                                               NaN
0                         2.525861497997067E-7     -1.1668917918872154E-7   NaN                                               NaN
0                         2.525861497997067E-7     -9.873699777507205E-8    NaN                                               NaN
0                         2.525861497997067E-7     -8.078481636142262E-8    NaN                                               NaN
0                         2.525861497997067E-7     -6.283263494777318E-8    NaN                                               NaN
0                         2.525861497997067E-7     -4.4880453534123695E-8   NaN                                               NaN
0                         2.525861497997067E-7     -2.6928272120474206E-8   NaN                                               NaN
0                         2.525861497997067E-7     -8.97609070682477E-9     NaN                                               NaN
0                         2.525861497997067E-7     8.976090706824665E-9     NaN                                               NaN
0                         2.525861497997067E-7     2.6928272120474153E-8    NaN                                               NaN
0                         2.525861497997067E-7     4.488045353412364E-8     NaN                                               NaN
0                         2.525861497997067E-7     6.283263494777308E-8     NaN                                               NaN
0                         2.525861497997067E-7     8.078481636142251E-8     NaN                                               NaN
0                         2.525861497997067E-7     9.873699777507205E-8     NaN                                               NaN
0                         2.525861497997067E-7     1.1668917918872149E-7    NaN                                               NaN
0                         2.525861497997067E-7     1.3464136060237092E-7    NaN                                               NaN
0                         2.525861497997067E-7     1.5259354201602036E-7    NaN                                               NaN
0                         2.525861497997067E-7     1.705457234296698E-7     NaN                                               NaN
0                         2.525861497997067E-7     1.8849790484331934E-7    NaN                                               NaN
0                         2.525861497997067E-7     2.0645008625696877E-7    NaN                                               NaN
0                         2.525861497997067E-7     2.244022676706182E-7     NaN                                               NaN
0                         2.525861497997067E-7     2.4235444908426775E-7    NaN                                               NaN
0                         2.525861497997067E-7     2.603066304979172E-7     NaN                                               NaN
0                         2.525861497997067E-7     2.782588119115666E-7     NaN                                               NaN
0                         2.525861497997067E-7     2.9621099332521606E-7    NaN                                               NaN
0                         2.525861497997067E-7     3.141631747388655E-7     NaN                                               NaN
0                         2.525861497997067E-7     3.3211535615251503E-7    NaN                                               NaN
0                         2.525861497997067E-7     3.5006753756616447E-7    NaN                                               NaN
0                         2.525861497997067E-7     3.680197189798139E-7     NaN                                               NaN
0                         2.525861497997067E-7     3.8597190039346344E-7    NaN                                               NaN
0                         2.525861497997067E-7     4.039240818071129E-7     NaN                                               NaN
0                         2.525861497997067E-7     4.218762632207623E-7     NaN                                               NaN
0                         2.525861497997067E-7     4.3982844463441186E-7    NaN                                               NaN
0                         2.61941192384881E-7      -4.3982844463441186E-7   NaN                                               NaN
0                         2.61941192384881E-7      -4.218762632207624E-7    NaN                                               NaN
0                         2.61941192384881E-7      -4.0392408180711293E-7   NaN                                               NaN
0                         2.61941192384881E-7      -3.8597190039346344E-7   NaN                                               NaN
0                         2.61941192384881E-7      -3.68019718979814E-7     NaN                                               NaN
0                         2.61941192384881E-7      -3.500675375661646E-7    NaN                                               NaN
0                         2.61941192384881E-7      -3.321153561525151E-7    NaN                                               NaN
0                         2.61941192384881E-7      -3.141631747388656E-7    NaN                                               NaN
0                         2.61941192384881E-7      -2.9621099332521616E-7   NaN                                               NaN
0                         2.61941192384881E-7      -2.782588119115667E-7    NaN                                               NaN
0                         2.61941192384881E-7      -2.6030663049791724E-7   NaN                                               NaN
0                         2.61941192384881E-7      -2.4235444908426775E-7   NaN                                               NaN
0                         2.61941192384881E-7      -2.2440226767061831E-7   NaN                                               NaN
0                         2.61941192384881E-7      -2.0645008625696885E-7   NaN                                               NaN
0                         2.61941192384881E-7      -1.884979048433194E-7    NaN                                               NaN
0                         2.61941192384881E-7      -1.705457234296699E-7    NaN                                               NaN
0                         2.61941192384881E-7      -1.5259354201602047E-7   NaN                                               NaN
0                         2.61941192384881E-7      -1.3464136060237103E-7   NaN                                               NaN
0                         2.61941192384881E-7      -1.1668917918872154E-7   NaN                                               NaN
0                         2.61941192384881E-7      -9.873699777507205E-8    NaN                                               NaN
0                         2.61941192384881E-7      -8.078481636142262E-8    NaN                                               NaN
0                         2.61941192384881E-7      -6.283263494777318E-8    NaN                                               NaN
0                         2.61941192384881E-7      -4.4880453534123695E-8   NaN                                               NaN
0                         2.61941192384881E-7      -2.6928272120474206E-8   NaN                                               NaN
0                         2.61941192384881E-7      -8.97609070682477E-9     NaN                                               NaN
0                         2.61941192384881E-7      8.976090706824665E-9     NaN                                               NaN
0                         2.61941192384881E-7      2.6928272120474153E-8    NaN                                               NaN
0                         2.61941192384881E-7      4.488045353412364E-8     NaN                                               NaN
0                         2.61941192384881E-7      6.283263494777308E-8     NaN                                               NaN
0                         2.61941192384881E-7      8.078481636142251E-8     NaN                                               NaN
0                         2.61941192384881E-7      9.873699777507205E-8     NaN                                               NaN
0                         2.61941192384881E-7      1.1668917918872149E-7    NaN                                               NaN
0                         2.61941192384881E-7      1.3464136060237092E-7    NaN                                               NaN
0                         2.61941192384881E-7      1.5259354201602036E-7    NaN                                               NaN
0                         2.61941192384881E-7      1.705457234296698E-7     NaN                                               NaN
0                         2.61941192384881E-7      1.8849790484331934E-7    NaN                                               NaN
0                         2.61941192384881E-7      2.0645008625696877E-7    NaN                                               NaN
0                         2.61941192384881E-7      2.244022676706182E-7     NaN                                               NaN
0                         2.61941192384881E-7      2.4235444908426775E-7    NaN                                               NaN
0                         2.61941192384881E-7      2.603066304979172E-7     NaN                                               NaN
0                         2.61941192384881E-7      2.782588119115666E-7     NaN                                               NaN
0                         2.61941192384881E-7      2.9621099332521606E-7    NaN                                               NaN
0                         2.61941192384881E-7      3.141631747388655E-7     NaN                                               NaN
0                         2.61941192384881E-7      3.3211535615251503E-7    NaN                                               NaN
0                         2.61941192384881E-7      3.5006753756616447E-7    NaN                                               NaN
0                         2.61941192384881E-7      3.680197189798139E-7     NaN                                               NaN
0                         2.61941192384881E-7      3.8597190039346344E-7    NaN                                               NaN
0                         2.61941192384881E-7      4.039240818071129E-7     NaN                                               NaN
0                         2.61941192384881E-7      4.218762632207623E-7     NaN                                               NaN
0                         2.61941192384881E-7      4.3982844463441186E-7    NaN                                               NaN
0                         2.712962349700553E-7     -4.3982844463441186E-7   NaN                                               NaN
0                         2.712962349700553E-7     -4.218762632207624E-7    NaN                                               NaN
0                         2.712962349700553E-7     -4.0392408180711293E-7   NaN                                               NaN
0                         2.712962349700553E-7     -3.8597190039346344E-7   NaN                                               NaN
0                         2.712962349700553E-7     -3.68019718979814E-7     NaN                                               NaN
0                         2.712962349700553E-7     -3.500675375661646E-7    NaN                                               NaN
0                         2.712962349700553E-7     -3.321153561525151E-7    NaN                                               NaN
0                         2.712962349700553E-7     -3.141631747388656E-7    NaN                                               NaN
0                         2.712962349700553E-7     -2.9621099332521616E-7   NaN                                               NaN
0                         2.712962349700553E-7     -2.782588119115667E-7    NaN                                               NaN
0                         2.712962349700553E-7     -2.6030663049791724E-7   NaN                                               NaN
0                         2.712962349700553E-7     -2.4235444908426775E-7   NaN                                               NaN
0                         2.712962349700553E-7     -2.2440226767061831E-7   NaN                                               NaN
0                         2.712962349700553E-7     -2.0645008625696885E-7   NaN                                               NaN
0                         2.712962349700553E-7     -1.884979048433194E-7    NaN                                               NaN
0                         2.712962349700553E-7     -1.705457234296699E-7    NaN                                               NaN
0                         2.712962349700553E-7     -1.5259354201602047E-7   NaN                                               NaN
0                         2.712962349700553E-7     -1.3464136060237103E-7   NaN                                               NaN
0                         2.712962349700553E-7     -1.1668917918872154E-7   NaN                                               NaN
0                         2.712962349700553E-7     -9.873699777507205E-8    NaN                                               NaN
0                         2.712962349700553E-7     -8.078481636142262E-8    NaN                                               NaN
0                         2.712962349700553E-7     -6.283263494777318E-8    NaN                                               NaN
0                         2.712962349700553E-7     -4.4880453534123695E-8   NaN                                               NaN
0                         2.712962349700553E-7     -2.6928272120474206E-8   NaN                                               NaN
0                         2.712962349700553E-7     -8.97609070682477E-9     NaN                                               NaN
0                         2.712962349700553E-7     8.976090706824665E-9     NaN                                               NaN
0                         2.712962349700553E-7     2.6928272120474153E-8    NaN                                               NaN
0                         2.712962349700553E-7     4.488045353412364E-8     NaN                                               NaN
0                         2.712962349700553E-7     6.283263494777308E-8     NaN                                               NaN
0                         2.712962349700553E-7     8.078481636142251E-8     NaN                                               NaN
0                         2.712962349700553E-7     9.873699777507205E-8     NaN                                               NaN
0                         2.712962349700553E-7     1.1668917918872149E-7    NaN                                               NaN
0                         2.712962349700553E-7     1.3464136060237092E-7    NaN                                               NaN
0                         2.712962349700553E-7     1.5259354201602036E-7    NaN                                               NaN
0                         2.712962349700553E-7     1.705457234296698E-7     NaN                                               NaN
0                         2.712962349700553E-7     1.8849790484331934E-7    NaN                                               NaN
0                         2.712962349700553E-7     2.0645008625696877E-7    NaN                                               NaN
0                         2.712962349700553E-7     2.244022676706182E-7     NaN                                               NaN
0                         2.712962349700553E-7     2.4235444908426775E-7    NaN                                               NaN
0                         2.712962349700553E-7     2.603066304979172E-7     NaN                                               NaN
0                         2.712962349700553E-7     2.782588119115666E-7     NaN                                               NaN
0                         2.712962349700553E-7     2.9621099332521606E-7    NaN                                               NaN
0                         2.712962349700553E-7     3.141631747388655E-7     NaN                                               NaN
0                         2.712962349700553E-7     3.3211535615251503E-7    NaN                                               NaN
0                         2.712962349700553E-7     3.5006753756616447E-7    NaN                                               NaN
0                         2.712962349700553E-7     3.680197189798139E-7     NaN                                               NaN
0                         2.712962349700553E-7     3.8597190039346344E-7    NaN                                               NaN
0                         2.712962349700553E-7     4.039240818071129E-7     NaN                                               NaN
0                         2.712962349700553E-7     4.218762632207623E-7     NaN                                               NaN
0                         2.712962349700553E-7     4.3982844463441186E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -4.3982844463441186E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -4.218762632207624E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -4.0392408180711293E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -3.8597190039346344E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -3.68019718979814E-7     NaN                                               NaN
0                         2.8065127755522966E-7    -3.500675375661646E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -3.321153561525151E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -3.141631747388656E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -2.9621099332521616E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -2.782588119115667E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -2.6030663049791724E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -2.4235444908426775E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -2.2440226767061831E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -2.0645008625696885E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -1.884979048433194E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -1.705457234296699E-7    NaN                                               NaN
0                         2.8065127755522966E-7    -1.5259354201602047E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -1.3464136060237103E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -1.1668917918872154E-7   NaN                                               NaN
0                         2.8065127755522966E-7    -9.873699777507205E-8    NaN                                               NaN
0                         2.8065127755522966E-7    -8.078481636142262E-8    NaN                                               NaN
0                         2.8065127755522966E-7    -6.283263494777318E-8    NaN                                               NaN
0                         2.8065127755522966E-7    -4.4880453534123695E-8   NaN                                               NaN
0                         2.8065127755522966E-7    -2.6928272120474206E-8   NaN                                               NaN
0                         2.8065127755522966E-7    -8.97609070682477E-9     NaN                                               NaN
0                         2.8065127755522966E-7    8.976090706824665E-9     NaN                                               NaN
0                         2.8065127755522966E-7    2.6928272120474153E-8    NaN                                               NaN
0                         2.8065127755522966E-7    4.488045353412364E-8     NaN                                               NaN
0                         2.8065127755522966E-7    6.283263494777308E-8     NaN                                               NaN
0                         2.8065127755522966E-7    8.078481636142251E-8     NaN                                               NaN
0                         2.8065127755522966E-7    9.873699777507205E-8     NaN                                               NaN
0                         2.8065127755522966E-7    1.1668917918872149E-7    NaN                                               NaN
0                         2.8065127755522966E-7    1.3464136060237092E-7    NaN                                               NaN
0                         2.8065127755522966E-7    1.5259354201602036E-7    NaN                                               NaN
0                         2.8065127755522966E-7    1.705457234296698E-7     NaN                                               NaN
0                         2.8065127755522966E-7    1.8849790484331934E-7    NaN                                               NaN
