% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 16 2026, 12:32
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Displacement field, Y-component, Displacement field, Z-component
% Length unit:        m
% X                       Y                        Z                        v (m) @ 8.8015 GHz                                w (m) @ 8.8015 GHz
0                         3.3877192643821404E-7    5.590084830900378E-8     -5.410112586107838E-13                            2.0662683091703787E-14
0                         3.3877192643821404E-7    7.18725192544334E-8      -5.107691784162868E-13                            2.867513472731524E-14
0                         3.3877192643821404E-7    8.784419019986301E-8     -4.74448181739775E-13                             3.980010197030644E-14
0                         3.3877192643821404E-7    1.0381586114529268E-7    -4.3007000930989195E-13                           5.4483712405103286E-14
0                         3.3877192643821404E-7    1.1978753209072235E-7    -3.817321823885692E-13                            7.189923833402904E-14
0                         3.3877192643821404E-7    1.3575920303615201E-7    -3.3379370845332416E-13                           8.809238736793966E-14
0                         3.3877192643821404E-7    1.5173087398158168E-7    -2.871799766072302E-13                            1.018672434845137E-13
0                         3.3877192643821404E-7    1.6770254492701124E-7    -2.4085976336264034E-13                           1.156194140463748E-13
0                         3.3877192643821404E-7    1.836742158724409E-7     -1.958319544245991E-13                            1.2980721186283007E-13
0                         3.3877192643821404E-7    1.9964588681787058E-7    -1.546672845853491E-13                            1.4480154036870972E-13
0                         3.3877192643821404E-7    2.1561755776330025E-7    -1.1907178745321642E-13                           1.6054982411171718E-13
0                         3.3877192643821404E-7    2.3158922870872991E-7    -8.939558332517763E-14                            1.786780788710885E-13
0                         3.3877192643821404E-7    2.475608996541595E-7     -6.408157457400612E-14                            1.9334000244159623E-13
0                         3.3877192643821404E-7    2.6353257059958914E-7    -4.3792880343643885E-14                           2.070294173144582E-13
0                         3.3877192643821404E-7    2.795042415450188E-7     -2.884595060680801E-14                            2.2116305215908878E-13
0                         3.3877192643821404E-7    2.954759124904485E-7     -1.9023566016552794E-14                           2.342990433027949E-13
0                         3.3877192643821404E-7    3.1144758343587815E-7    -1.033307130714206E-14                            2.459976512374352E-13
0                         3.3877192643821404E-7    3.274192543813078E-7     -2.4644933084858053E-15                           2.5782525081597385E-13
0                         3.3877192643821404E-7    3.433909253267374E-7     3.0466698889721043E-15                            2.6781578741488345E-13
0                         3.3877192643821404E-7    3.5936259627216704E-7    4.540115109511945E-15                             2.7494086265942445E-13
0                         3.3877192643821404E-7    3.753342672175967E-7     3.458996254393296E-15                             2.787466033903093E-13
0                         3.3877192643821404E-7    3.913059381630264E-7     -1.9668667638383395E-16                           2.7923300960753815E-13
0                         3.5417065036722375E-7    -3.913059381630264E-7    1.8548584799510292E-16                            -2.735177346207719E-13
0                         3.5417065036722375E-7    -3.753342672175967E-7    2.8655360543384592E-15                            -2.7514326722280285E-13
0                         3.5417065036722375E-7    -3.593625962721671E-7    3.1392928269960264E-15                            -2.6840950350912713E-13
0                         3.5417065036722375E-7    -3.4339092532673743E-7   9.96876415387294E-16                              -2.584341980320578E-13
0                         3.5417065036722375E-7    -3.2741925438130776E-7   -3.561713180487712E-15                            -2.452173507915946E-13
0                         3.5417065036722375E-7    -3.1144758343587815E-7   -9.50801510417846E-15                             -2.3191118845696446E-13
0                         3.5417065036722375E-7    -2.954759124904485E-7    -1.635879817911024E-14                            -2.1717903470213275E-13
0                         3.5417065036722375E-7    -2.7950424154501886E-7   -2.946038698322382E-14                            -2.0426630301019258E-13
0                         3.5417065036722375E-7    -2.635325705995892E-7    -4.4528581413897537E-14                           -1.8958784560065733E-13
0                         3.5417065036722375E-7    -2.4756089965415953E-7   -6.450645154683655E-14                            -1.7094840049983694E-13
0                         3.5417065036722375E-7    -2.3158922870872991E-7   -9.123175966733192E-14                            -1.5280233160432479E-13
0                         3.5417065036722375E-7    -2.1561755776330025E-7   -1.24704505775384E-13                             -1.3514963891412062E-13
0                         3.5417065036722375E-7    -1.996458868178706E-7    -1.6180699425448278E-13                           -1.1670987134707054E-13
0                         3.5417065036722375E-7    -1.8367421587244096E-7   -2.0193420434654875E-13                           -9.752659097758308E-14
0                         3.5417065036722375E-7    -1.677025449270113E-7    -2.450096394700268E-13                            -7.997717638049731E-14
0                         3.5417065036722375E-7    -1.5173087398158168E-7   -2.9370854101098137E-13                           -6.274889425730804E-14
0                         3.5417065036722375E-7    -1.3575920303615201E-7   -3.430430117863658E-13                            -4.7895398444015174E-14
0                         3.5417065036722375E-7    -1.1978753209072235E-7   -3.886189750610058E-13                            -3.7922592274601766E-14
0                         3.5417065036722375E-7    -1.0381586114529273E-7   -4.3043643083490123E-13                           -3.283047574906782E-14
0                         3.5417065036722375E-7    -8.784419019986307E-8    -4.683989903348302E-13                            -2.2923423009882055E-14
0                         3.5417065036722375E-7    -7.187251925443345E-8    -5.043842060753662E-13                            -1.3750296107401057E-14
0                         3.5417065036722375E-7    -5.590084830900378E-8    -5.317336439611785E-13                            -1.2104598390026554E-14
0                         3.5417065036722375E-7    -3.9929177363574116E-8   -5.623077972694237E-13                            -8.261902775973208E-15
0                         3.5417065036722375E-7    -2.39575064181445E-8     -5.920368259884994E-13                            9.2811796741407E-16
0                         3.5417065036722375E-7    -7.985835472714834E-9    -6.096743523042096E-13                            7.194124466194935E-16
0                         3.5417065036722375E-7    7.985835472714834E-9     -6.088844338237742E-13                            2.287885392300968E-16
0                         3.5417065036722375E-7    2.3957506418144448E-8    -5.896670705471933E-13                            -5.437537547541266E-16
0                         3.5417065036722375E-7    3.9929177363574116E-8    -5.648012519569367E-13                            2.894590216678832E-15
0                         3.5417065036722375E-7    5.590084830900378E-8     -5.419284580244436E-13                            6.484118651394317E-15
0                         3.5417065036722375E-7    7.18725192544334E-8      -5.129958046231963E-13                            8.964219346715022E-15
0                         3.5417065036722375E-7    8.784419019986301E-8     -4.79150702047181E-13                             1.7245260947450132E-14
0                         3.5417065036722375E-7    1.0381586114529268E-7    -4.37012210091933E-13                             2.9646575724670703E-14
0                         3.5417065036722375E-7    1.1978753209072235E-7    -3.8671197870407894E-13                           4.2027887371152045E-14
0                         3.5417065036722375E-7    1.3575920303615201E-7    -3.379758089079527E-13                            5.358241801929567E-14
0                         3.5417065036722375E-7    1.5173087398158168E-7    -2.903984938440114E-13                            6.709742412787094E-14
0                         3.5417065036722375E-7    1.6770254492701124E-7    -2.442458315368983E-13                            8.230588062312328E-14
0                         3.5417065036722375E-7    1.836742158724409E-7     -1.9939125238238133E-13                           9.864626777238757E-14
0                         3.5417065036722375E-7    1.9964588681787058E-7    -1.5854746052400066E-13                           1.168218890981658E-13
0                         3.5417065036722375E-7    2.1561755776330025E-7    -1.232539881582342E-13                            1.3572229314917987E-13
0                         3.5417065036722375E-7    2.3158922870872991E-7    -9.345043154468866E-14                            1.5557009241632413E-13
0                         3.5417065036722375E-7    2.475608996541595E-7     -6.741024880337521E-14                            1.753003523310271E-13
0                         3.5417065036722375E-7    2.6353257059958914E-7    -4.6400062631639076E-14                           1.9144761345886625E-13
0                         3.5417065036722375E-7    2.795042415450188E-7     -3.1045702753786605E-14                           2.0676660333368357E-13
0                         3.5417065036722375E-7    2.954759124904485E-7     -2.004231810840465E-14                            2.2165122138387703E-13
0                         3.5417065036722375E-7    3.1144758343587815E-7    -1.1310351420320648E-14                           2.330075740373274E-13
0                         3.5417065036722375E-7    3.274192543813078E-7     -3.975956637352635E-15                            2.443446003139139E-13
0                         3.5417065036722375E-7    3.433909253267374E-7     8.359771111195685E-16                             2.578963242991906E-13
0                         3.5417065036722375E-7    3.5936259627216704E-7    3.0733467839333357E-15                            2.6812871377081135E-13
0                         3.5417065036722375E-7    3.753342672175967E-7     2.7361523810886183E-15                            2.750417687287761E-13
0                         3.5417065036722375E-7    3.913059381630264E-7     -1.8548584799507209E-16                           2.73517734620772E-13
0                         3.6956937429623347E-7    -3.913059381630264E-7    1.1867441633574766E-16-1.3832601792597706E-26i    -2.60895605262945E-13
0                         3.6956937429623347E-7    -3.753342672175967E-7    2.207790431292201E-15                             -2.639354101286913E-13
0                         3.6956937429623347E-7    -3.593625962721671E-7    1.6382008547434052E-15                            -2.6267718046219063E-13
0                         3.6956937429623347E-7    -3.4339092532673743E-7   -1.2340925222861937E-15                           -2.494157039060745E-13
0                         3.6956937429623347E-7    -3.2741925438130776E-7   -5.610463420308289E-15                            -2.380893639331078E-13
0                         3.6956937429623347E-7    -3.1144758343587815E-7   -1.161876933087008E-14                            -2.248521066710737E-13
0                         3.6956937429623347E-7    -2.954759124904485E-7    -1.8931699946514743E-14                           -2.0854069989095705E-13
0                         3.6956937429623347E-7    -2.7950424154501886E-7   -3.0872721107012814E-14                           -1.8904973725115443E-13
0                         3.6956937429623347E-7    -2.635325705995892E-7    -4.611398502682776E-14                            -1.7256510292480507E-13
0                         3.6956937429623347E-7    -2.4756089965415953E-7   -6.610429634226518E-14                            -1.499733187153063E-13
0                         3.6956937429623347E-7    -2.3158922870872991E-7   -9.284204564525895E-14                            -1.278749107111157E-13
0                         3.6956937429623347E-7    -2.1561755776330025E-7   -1.2632723293580946E-13                           -1.0626987891223308E-13
0                         3.6956937429623347E-7    -1.996458868178706E-7    -1.652112523081444E-13                            -8.538491658659994E-14
0                         3.6956937429623347E-7    -1.8367421587244096E-7   -2.049346143118286E-13                            -6.548395408999974E-14
0                         3.6956937429623347E-7    -1.677025449270113E-7    -2.485831162652531E-13                            -4.745897567203064E-14
0                         3.6956937429623347E-7    -1.5173087398158168E-7   -2.9521368432474213E-13                           -2.962975187445958E-14
0                         3.6956937429623347E-7    -1.3575920303615201E-7   -3.441655596483537E-13                            -1.454465168982802E-14
0                         3.6956937429623347E-7    -1.1978753209072235E-7   -3.898271342323485E-13                            -4.5813281748494405E-15
0                         3.6956937429623347E-7    -1.0381586114529273E-7   -4.317302013155988E-13                            5.013056962496948E-16
0                         3.6956937429623347E-7    -8.784419019986307E-8    -4.698747608981049E-13                            7.032499234693706E-16
0                         3.6956937429623347E-7    -7.187251925443345E-8    -5.034388400498809E-13                            6.738391715149536E-15
0                         3.6956937429623347E-7    -5.590084830900378E-8    -5.308029686563431E-13                            9.916993738745211E-15
0                         3.6956937429623347E-7    -3.9929177363574116E-8   -5.622565302192103E-13                            1.4113905613381406E-14
0                         3.6956937429623347E-7    -2.39575064181445E-8     -5.944517461803444E-13                            1.7225932888693657E-14
0                         3.6956937429623347E-7    -7.985835472714834E-9    -6.11971436198143E-13                             7.95118391903247E-15
0                         3.6956937429623347E-7    7.985835472714834E-9     -6.110636814197965E-13                            -1.6054834372235326E-15
0                         3.6956937429623347E-7    2.3957506418144448E-8    -5.917284818453047E-13                            -1.1444069180074335E-14
0                         3.6956937429623347E-7    3.9929177363574116E-8    -5.647169251180714E-13                            -1.1252768541641237E-14
0                         3.6956937429623347E-7    5.590084830900378E-8     -5.402826647321606E-13                            -8.342634901898622E-15
0                         3.6956937429623347E-7    7.18725192544334E-8      -5.152008885007557E-13                            -7.005321217778218E-15
0                         3.6956937429623347E-7    8.784419019986301E-8     -4.82543232340302E-13                             -4.855746347537298E-15
0                         3.6956937429623347E-7    1.0381586114529268E-7    -4.390032401556049E-13                            -5.425811676724361E-15
0                         3.6956937429623347E-7    1.1978753209072235E-7    -3.8953341706098687E-13                           1.9399303814674303E-15
0                         3.6956937429623347E-7    1.3575920303615201E-7    -3.403834924086155E-13                            1.3886029821005913E-14
0                         3.6956937429623347E-7    1.5173087398158168E-7    -2.92955926833293E-13                             3.0242850260839437E-14
0                         3.6956937429623347E-7    1.6770254492701124E-7    -2.4717463290403967E-13                           4.673210389624406E-14
0                         3.6956937429623347E-7    1.836742158724409E-7     -2.0241314379089878E-13                           6.571256552311821E-14
0                         3.6956937429623347E-7    1.9964588681787058E-7    -1.6189022991338731E-13                           8.706947966879504E-14
0                         3.6956937429623347E-7    2.1561755776330025E-7    -1.269176355284902E-13                            1.0915117653970765E-13
0                         3.6956937429623347E-7    2.3158922870872991E-7    -9.749536063620748E-14                            1.3195765613585593E-13
0                         3.6956937429623347E-7    2.475608996541595E-7     -7.184761383088289E-14                            1.539901418608319E-13
0                         3.6956937429623347E-7    2.6353257059958914E-7    -4.9443452476294347E-14                           1.75322406930867E-13
0                         3.6956937429623347E-7    2.795042415450188E-7     -3.2887327745852594E-14                           1.9329299040346803E-13
0                         3.6956937429623347E-7    2.954759124904485E-7     -2.0899089198187846E-14                           2.0995877173134736E-13
0                         3.6956937429623347E-7    3.1144758343587815E-7    -1.2199382656597563E-14                           2.2335299412218542E-13
0                         3.6956937429623347E-7    3.274192543813078E-7     -5.940752960245497E-15                            2.3717456163233393E-13
0                         3.6956937429623347E-7    3.433909253267374E-7     -1.3544582042913795E-15                           2.4941440072910777E-13
0                         3.6956937429623347E-7    3.5936259627216704E-7    1.628226157151327E-15                             2.6266875641336107E-13
0                         3.6956937429623347E-7    3.753342672175967E-7     2.1111641477573176E-15                            2.635841144595621E-13
0                         3.6956937429623347E-7    3.913059381630264E-7     -1.186744163357234E-16+1.383305891232838E-26i     2.6089560526294504E-13
0                         3.849680982252432E-7     -3.913059381630264E-7    NaN                                               NaN
0                         3.849680982252432E-7     -3.753342672175967E-7    NaN                                               NaN
0                         3.849680982252432E-7     -3.593625962721671E-7    NaN                                               NaN
0                         3.849680982252432E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         3.849680982252432E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         3.849680982252432E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         3.849680982252432E-7     -2.954759124904485E-7    NaN                                               NaN
0                         3.849680982252432E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         3.849680982252432E-7     -2.635325705995892E-7    NaN                                               NaN
0                         3.849680982252432E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         3.849680982252432E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         3.849680982252432E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         3.849680982252432E-7     -1.996458868178706E-7    NaN                                               NaN
0                         3.849680982252432E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         3.849680982252432E-7     -1.677025449270113E-7    NaN                                               NaN
0                         3.849680982252432E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         3.849680982252432E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         3.849680982252432E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         3.849680982252432E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         3.849680982252432E-7     -8.784419019986307E-8    NaN                                               NaN
0                         3.849680982252432E-7     -7.187251925443345E-8    NaN                                               NaN
0                         3.849680982252432E-7     -5.590084830900378E-8    NaN                                               NaN
0                         3.849680982252432E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         3.849680982252432E-7     -2.39575064181445E-8     NaN                                               NaN
0                         3.849680982252432E-7     -7.985835472714834E-9    NaN                                               NaN
0                         3.849680982252432E-7     7.985835472714834E-9     NaN                                               NaN
0                         3.849680982252432E-7     2.3957506418144448E-8    NaN                                               NaN
0                         3.849680982252432E-7     3.9929177363574116E-8    NaN                                               NaN
0                         3.849680982252432E-7     5.590084830900378E-8     NaN                                               NaN
0                         3.849680982252432E-7     7.18725192544334E-8      NaN                                               NaN
0                         3.849680982252432E-7     8.784419019986301E-8     NaN                                               NaN
0                         3.849680982252432E-7     1.0381586114529268E-7    NaN                                               NaN
0                         3.849680982252432E-7     1.1978753209072235E-7    NaN                                               NaN
0                         3.849680982252432E-7     1.3575920303615201E-7    NaN                                               NaN
0                         3.849680982252432E-7     1.5173087398158168E-7    NaN                                               NaN
0                         3.849680982252432E-7     1.6770254492701124E-7    NaN                                               NaN
0                         3.849680982252432E-7     1.836742158724409E-7     NaN                                               NaN
0                         3.849680982252432E-7     1.9964588681787058E-7    NaN                                               NaN
0                         3.849680982252432E-7     2.1561755776330025E-7    NaN                                               NaN
0                         3.849680982252432E-7     2.3158922870872991E-7    NaN                                               NaN
0                         3.849680982252432E-7     2.475608996541595E-7     NaN                                               NaN
0                         3.849680982252432E-7     2.6353257059958914E-7    NaN                                               NaN
0                         3.849680982252432E-7     2.795042415450188E-7     NaN                                               NaN
0                         3.849680982252432E-7     2.954759124904485E-7     NaN                                               NaN
0                         3.849680982252432E-7     3.1144758343587815E-7    NaN                                               NaN
0                         3.849680982252432E-7     3.274192543813078E-7     NaN                                               NaN
0                         3.849680982252432E-7     3.433909253267374E-7     NaN                                               NaN
0                         3.849680982252432E-7     3.5936259627216704E-7    NaN                                               NaN
0                         3.849680982252432E-7     3.753342672175967E-7     NaN                                               NaN
0                         3.849680982252432E-7     3.913059381630264E-7     NaN                                               NaN
0                         4.003668221542529E-7     -3.913059381630264E-7    NaN                                               NaN
0                         4.003668221542529E-7     -3.753342672175967E-7    NaN                                               NaN
0                         4.003668221542529E-7     -3.593625962721671E-7    NaN                                               NaN
0                         4.003668221542529E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         4.003668221542529E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         4.003668221542529E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         4.003668221542529E-7     -2.954759124904485E-7    NaN                                               NaN
0                         4.003668221542529E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         4.003668221542529E-7     -2.635325705995892E-7    NaN                                               NaN
0                         4.003668221542529E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         4.003668221542529E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         4.003668221542529E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         4.003668221542529E-7     -1.996458868178706E-7    NaN                                               NaN
0                         4.003668221542529E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         4.003668221542529E-7     -1.677025449270113E-7    NaN                                               NaN
0                         4.003668221542529E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         4.003668221542529E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         4.003668221542529E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         4.003668221542529E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         4.003668221542529E-7     -8.784419019986307E-8    NaN                                               NaN
0                         4.003668221542529E-7     -7.187251925443345E-8    NaN                                               NaN
0                         4.003668221542529E-7     -5.590084830900378E-8    NaN                                               NaN
0                         4.003668221542529E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         4.003668221542529E-7     -2.39575064181445E-8     NaN                                               NaN
0                         4.003668221542529E-7     -7.985835472714834E-9    NaN                                               NaN
0                         4.003668221542529E-7     7.985835472714834E-9     NaN                                               NaN
0                         4.003668221542529E-7     2.3957506418144448E-8    NaN                                               NaN
0                         4.003668221542529E-7     3.9929177363574116E-8    NaN                                               NaN
0                         4.003668221542529E-7     5.590084830900378E-8     NaN                                               NaN
0                         4.003668221542529E-7     7.18725192544334E-8      NaN                                               NaN
0                         4.003668221542529E-7     8.784419019986301E-8     NaN                                               NaN
0                         4.003668221542529E-7     1.0381586114529268E-7    NaN                                               NaN
0                         4.003668221542529E-7     1.1978753209072235E-7    NaN                                               NaN
0                         4.003668221542529E-7     1.3575920303615201E-7    NaN                                               NaN
0                         4.003668221542529E-7     1.5173087398158168E-7    NaN                                               NaN
0                         4.003668221542529E-7     1.6770254492701124E-7    NaN                                               NaN
0                         4.003668221542529E-7     1.836742158724409E-7     NaN                                               NaN
0                         4.003668221542529E-7     1.9964588681787058E-7    NaN                                               NaN
0                         4.003668221542529E-7     2.1561755776330025E-7    NaN                                               NaN
0                         4.003668221542529E-7     2.3158922870872991E-7    NaN                                               NaN
0                         4.003668221542529E-7     2.475608996541595E-7     NaN                                               NaN
0                         4.003668221542529E-7     2.6353257059958914E-7    NaN                                               NaN
0                         4.003668221542529E-7     2.795042415450188E-7     NaN                                               NaN
0                         4.003668221542529E-7     2.954759124904485E-7     NaN                                               NaN
0                         4.003668221542529E-7     3.1144758343587815E-7    NaN                                               NaN
0                         4.003668221542529E-7     3.274192543813078E-7     NaN                                               NaN
0                         4.003668221542529E-7     3.433909253267374E-7     NaN                                               NaN
0                         4.003668221542529E-7     3.5936259627216704E-7    NaN                                               NaN
0                         4.003668221542529E-7     3.753342672175967E-7     NaN                                               NaN
0                         4.003668221542529E-7     3.913059381630264E-7     NaN                                               NaN
0                         4.1576554608326266E-7    -3.913059381630264E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -3.753342672175967E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -3.593625962721671E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -3.4339092532673743E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -3.2741925438130776E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -3.1144758343587815E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -2.954759124904485E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -2.7950424154501886E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -2.635325705995892E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -2.4756089965415953E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -2.3158922870872991E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -2.1561755776330025E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -1.996458868178706E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -1.8367421587244096E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -1.677025449270113E-7    NaN                                               NaN
0                         4.1576554608326266E-7    -1.5173087398158168E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -1.3575920303615201E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -1.1978753209072235E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -1.0381586114529273E-7   NaN                                               NaN
0                         4.1576554608326266E-7    -8.784419019986307E-8    NaN                                               NaN
0                         4.1576554608326266E-7    -7.187251925443345E-8    NaN                                               NaN
0                         4.1576554608326266E-7    -5.590084830900378E-8    NaN                                               NaN
0                         4.1576554608326266E-7    -3.9929177363574116E-8   NaN                                               NaN
0                         4.1576554608326266E-7    -2.39575064181445E-8     NaN                                               NaN
0                         4.1576554608326266E-7    -7.985835472714834E-9    NaN                                               NaN
0                         4.1576554608326266E-7    7.985835472714834E-9     NaN                                               NaN
0                         4.1576554608326266E-7    2.3957506418144448E-8    NaN                                               NaN
0                         4.1576554608326266E-7    3.9929177363574116E-8    NaN                                               NaN
0                         4.1576554608326266E-7    5.590084830900378E-8     NaN                                               NaN
0                         4.1576554608326266E-7    7.18725192544334E-8      NaN                                               NaN
0                         4.1576554608326266E-7    8.784419019986301E-8     NaN                                               NaN
0                         4.1576554608326266E-7    1.0381586114529268E-7    NaN                                               NaN
0                         4.1576554608326266E-7    1.1978753209072235E-7    NaN                                               NaN
0                         4.1576554608326266E-7    1.3575920303615201E-7    NaN                                               NaN
0                         4.1576554608326266E-7    1.5173087398158168E-7    NaN                                               NaN
0                         4.1576554608326266E-7    1.6770254492701124E-7    NaN                                               NaN
0                         4.1576554608326266E-7    1.836742158724409E-7     NaN                                               NaN
0                         4.1576554608326266E-7    1.9964588681787058E-7    NaN                                               NaN
0                         4.1576554608326266E-7    2.1561755776330025E-7    NaN                                               NaN
0                         4.1576554608326266E-7    2.3158922870872991E-7    NaN                                               NaN
0                         4.1576554608326266E-7    2.475608996541595E-7     NaN                                               NaN
0                         4.1576554608326266E-7    2.6353257059958914E-7    NaN                                               NaN
0                         4.1576554608326266E-7    2.795042415450188E-7     NaN                                               NaN
0                         4.1576554608326266E-7    2.954759124904485E-7     NaN                                               NaN
0                         4.1576554608326266E-7    3.1144758343587815E-7    NaN                                               NaN
0                         4.1576554608326266E-7    3.274192543813078E-7     NaN                                               NaN
0                         4.1576554608326266E-7    3.433909253267374E-7     NaN                                               NaN
0                         4.1576554608326266E-7    3.5936259627216704E-7    NaN                                               NaN
0                         4.1576554608326266E-7    3.753342672175967E-7     NaN                                               NaN
0                         4.1576554608326266E-7    3.913059381630264E-7     NaN                                               NaN
0                         4.311642700122724E-7     -3.913059381630264E-7    NaN                                               NaN
0                         4.311642700122724E-7     -3.753342672175967E-7    NaN                                               NaN
0                         4.311642700122724E-7     -3.593625962721671E-7    NaN                                               NaN
0                         4.311642700122724E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         4.311642700122724E-7     -3.2741925438130776E-7   NaN                                               NaN
0                         4.311642700122724E-7     -3.1144758343587815E-7   NaN                                               NaN
0                         4.311642700122724E-7     -2.954759124904485E-7    NaN                                               NaN
0                         4.311642700122724E-7     -2.7950424154501886E-7   NaN                                               NaN
0                         4.311642700122724E-7     -2.635325705995892E-7    NaN                                               NaN
0                         4.311642700122724E-7     -2.4756089965415953E-7   NaN                                               NaN
0                         4.311642700122724E-7     -2.3158922870872991E-7   NaN                                               NaN
0                         4.311642700122724E-7     -2.1561755776330025E-7   NaN                                               NaN
0                         4.311642700122724E-7     -1.996458868178706E-7    NaN                                               NaN
0                         4.311642700122724E-7     -1.8367421587244096E-7   NaN                                               NaN
0                         4.311642700122724E-7     -1.677025449270113E-7    NaN                                               NaN
0                         4.311642700122724E-7     -1.5173087398158168E-7   NaN                                               NaN
0                         4.311642700122724E-7     -1.3575920303615201E-7   NaN                                               NaN
0                         4.311642700122724E-7     -1.1978753209072235E-7   NaN                                               NaN
0                         4.311642700122724E-7     -1.0381586114529273E-7   NaN                                               NaN
0                         4.311642700122724E-7     -8.784419019986307E-8    NaN                                               NaN
0                         4.311642700122724E-7     -7.187251925443345E-8    NaN                                               NaN
0                         4.311642700122724E-7     -5.590084830900378E-8    NaN                                               NaN
0                         4.311642700122724E-7     -3.9929177363574116E-8   NaN                                               NaN
0                         4.311642700122724E-7     -2.39575064181445E-8     NaN                                               NaN
0                         4.311642700122724E-7     -7.985835472714834E-9    NaN                                               NaN
0                         4.311642700122724E-7     7.985835472714834E-9     NaN                                               NaN
0                         4.311642700122724E-7     2.3957506418144448E-8    NaN                                               NaN
0                         4.311642700122724E-7     3.9929177363574116E-8    NaN                                               NaN
0                         4.311642700122724E-7     5.590084830900378E-8     NaN                                               NaN
0                         4.311642700122724E-7     7.18725192544334E-8      NaN                                               NaN
0                         4.311642700122724E-7     8.784419019986301E-8     NaN                                               NaN
0                         4.311642700122724E-7     1.0381586114529268E-7    NaN                                               NaN
0                         4.311642700122724E-7     1.1978753209072235E-7    NaN                                               NaN
0                         4.311642700122724E-7     1.3575920303615201E-7    NaN                                               NaN
0                         4.311642700122724E-7     1.5173087398158168E-7    NaN                                               NaN
0                         4.311642700122724E-7     1.6770254492701124E-7    NaN                                               NaN
0                         4.311642700122724E-7     1.836742158724409E-7     NaN                                               NaN
0                         4.311642700122724E-7     1.9964588681787058E-7    NaN                                               NaN
0                         4.311642700122724E-7     2.1561755776330025E-7    NaN                                               NaN
0                         4.311642700122724E-7     2.3158922870872991E-7    NaN                                               NaN
0                         4.311642700122724E-7     2.475608996541595E-7     NaN                                               NaN
0                         4.311642700122724E-7     2.6353257059958914E-7    NaN                                               NaN
0                         4.311642700122724E-7     2.795042415450188E-7     NaN                                               NaN
0                         4.311642700122724E-7     2.954759124904485E-7     NaN                                               NaN
0                         4.311642700122724E-7     3.1144758343587815E-7    NaN                                               NaN
0                         4.311642700122724E-7     3.274192543813078E-7     NaN                                               NaN
0                         4.311642700122724E-7     3.433909253267374E-7     NaN                                               NaN
0                         4.311642700122724E-7     3.5936259627216704E-7    NaN                                               NaN
0                         4.311642700122724E-7     3.753342672175967E-7     NaN                                               NaN
0                         4.311642700122724E-7     3.913059381630264E-7     NaN                                               NaN
0                         4.465629939412821E-7     -3.913059381630264E-7    NaN                                               NaN
0                         4.465629939412821E-7     -3.753342672175967E-7    NaN                                               NaN
0                         4.465629939412821E-7     -3.593625962721671E-7    NaN                                               NaN
0                         4.465629939412821E-7     -3.4339092532673743E-7   NaN                                               NaN
0                         4.465629939412821E-7     -3.2741925438130776E-7   NaN                                               NaN
