% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Dec 3 2024, 18:43
% Table:              Table 14 - 
% k                                               Eigenfrequency (THz)                              Frequency (THz)                                   Quality factor (1)
0.7333333333333333                                391.5367439874611+1.4188735961391377E-6i          391.5367439874611                                 1.3797449788792396E8
0.7333333333333333                                392.0590283717157+1.3953322679371569E-6i          392.0590283717157                                 1.4048948676265165E8
0.7333333333333333                                394.03514429437445+1.4464999202998752E-6i         394.03514429437445                                1.3620296094198424E8
0.7333333333333333                                394.83434137609885+1.3662509112561219E-6i         394.83434137609885                                1.4449554548259765E8
0.7333333333333333                                395.06748437677794+1.4353955893095669E-6i         395.06748437677794                                1.3761623879825616E8
0.7333333333333333                                396.5282180473999+1.3881339159644558E-6i          396.5282180473999                                 1.4282779690311712E8
0.7333333333333333                                396.98030229475125+1.454588170012065E-6i          396.98030229475125                                1.3645797156849506E8
0.7333333333333333                                398.0535048279972+1.4196373686537235E-6i          398.0535048279972                                 1.4019548710720435E8
0.7333333333333333                                399.5869619999202+1.4383322319384053E-6i          399.5869619999202                                 1.3890635039910308E8
0.7333333333333333                                407.17811149314133+7.812159078558337E-6i          407.17811149314133                                2.6060536363801382E7
0.7333333333333333                                408.5991693441115+1.4464153485228294E-6i          408.5991693441115                                 1.4124544853641063E8
0.7333333333333333                                409.51872432488375+3.6974423016759513E-6i         409.51872432488375                                5.537864974110074E7
0.7333333333333333                                410.4094397600719+2.188486107676062E-6i           410.4094397600719                                 9.376560315383561E7
0.7333333333333333                                411.9918776542743+2.127619864571619E-6i           411.9918776542743                                 9.681989826157828E7
0.7333333333333333                                412.56562881833395+2.2427097839886253E-6i         412.56562881833395                                9.197927252196497E7
0.7333333333333333                                413.3758210236983+1.8535963218244295E-6i          413.3758210236983                                 1.1150643108118252E8
0.7333333333333333                                413.85006668666006+1.6160597822872633E-6i         413.85006668666006                                1.2804293232918781E8
0.8                                               386.8366341706224+1.4170696480040064E-6i          386.8366341706224                                 1.3649175067559162E8
0.8                                               388.5582985348316+1.474378112546305E-6i           388.5582985348316                                 1.317702342527919E8
0.8                                               389.89740812953266+1.4208555226042397E-6i         389.89740812953266                                1.3720515630431673E8
0.8                                               391.5451303706086+1.4226800310182492E-6i          391.5451303706086                                 1.3760828922662586E8
0.8                                               391.9076981521227+1.436044798292226E-6i           391.9076981521227                                 1.3645385527602878E8
0.8                                               392.8116606589224+1.451571472058208E-6i           392.8116606589224                                 1.353056560494221E8
0.8                                               394.43260690497783+1.465662515543876E-6i          394.43260690497783                                1.3455778623041755E8
0.8                                               394.8110211336126+1.4531856852282366E-6i          394.8110211336126                                 1.358432804379035E8
0.8                                               395.33111933857407+1.4306299434817047E-6i         395.33111933857407                                1.381667988775847E8
0.8                                               398.35514744199776+1.4114484916850258E-6i         398.35514744199776                                1.411157225321168E8
0.8                                               402.2596729270984+1.3874004592173136E-6i          402.2596729270984                                 1.4496884091923562E8
0.8                                               405.8479589860526+1.3628735864530735E-6i          405.8479589860526                                 1.4889420523670366E8
