% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 11:45
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1.4E-11                    ewfd.normE (V/m) @ lambda=1.4E-11
6.6174449004242214E-24    2.917936601563077E-7     -3.1736775741026994E-7   933080.3555025874+5542444.906027184i              6605774.655897327
0                         3.1858335174886756E-7    -3.122210637167122E-7    1337067.5332933483+4262780.266828328i             5704387.504328874
3.3087224502121107E-24    3.005644256617372E-7     -3.2556268764508506E-7   971289.135924828+4805166.797327514i               6054483.579620753
4.963083675318166E-24     2.889914814077966E-7     -3.3208997454653474E-7   902852.9572914554+4993583.15025351i               6294796.1029301025
1.6543612251060553E-24    3.005211138875588E-7     -4.339063223617766E-7    -87022.98753997803+921385.4595752957i             3400306.2611041814
1.6543612251060553E-24    3.040417081880036E-7     -4.457236684465528E-7    64074.03005843547+70449.58201451837i              2884146.4253827883
3.3087224502121107E-24    3.1575663290721403E-7    -4.457236684465528E-7    133311.27851770943+48722.85657002375i             3303373.0768772676
1.6543612251060553E-24    3.1493360207967284E-7    -4.239959674058959E-7    96190.55623177919+1070105.513139185i              3556867.15050919
1.6543612251060553E-24    3.555500665578169E-7     -4.4572366844655277E-7   48586.66760062799+13664.555751381338i             4623981.253797509
0                         2.1400389587682244E-7    -4.457236684465527E-7    89686.6923570273+125667.42852563247i              6887136.640551084
0                         2.1611376013759174E-7    -4.1265784208138033E-7   468521.4714462011+1816066.5194577533i             7459545.842181217
3.3087224502121107E-24    4.0481067694876277E-7    -7.106334885445178E-8    2154121.858555665-293291.7591703412i              4692384.0012366595
0                         4.0481067694876277E-7    2.3721473678056144E-8    2088035.0180127036-483976.2972902951i             4531910.692021188
6.6174449004242214E-24    3.8331229340881396E-7    -3.394459883762836E-7    466593.77361046756+1581878.7607605462i            5579270.156926136
-1.6543612251060553E-24   4.0481067694876277E-7    -3.9919901680121826E-7   521494.22410350695+123069.41475371308i            5999839.602526352
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   792996.2915219355+351859.72201146174i             5595102.973096365
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   811040.4067063878+887647.2675476364i              4892833.453192074
0                         3.624841859934109E-7     -2.1742384376173693E-7   2017543.1116369125+2806769.21738478i              6435578.406178313
0                         4.0481067694876277E-7    -2.491234228295679E-7    1571553.5049010254+448467.94048193324i            5212222.894738047
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    1749023.3612055946+231520.33980037406i            4979490.17263006
0                         4.0481067694876277E-7    -1.847936517365227E-7    2029004.9982301502+466147.5152875912i             5013966.808481944
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    4001.8055719687386-15887.433491523027i            6533242.663902431
0                         4.0481067694876277E-7    1.360940974810027E-7     1941688.2740151908+557681.2929583258i             5512959.975830861
0                         2.2749097318003724E-7    -2.457370449823213E-7    3404726.286762019+6623259.785077782i              9234309.23517463
-3.3087224502121107E-24   2.3413233341041154E-7    -2.543701145832266E-7    3187705.1963005057+6544572.946825314i             9121383.331805926
-8.271806125530277E-25    2.3440395028456402E-7    -3.2236736814764417E-7   1071553.6516008682+6484304.71214274i              8507019.9739647
0                         1.5993522287077374E-7    -3.380866968469554E-7    845274.0850564041+7617609.975184925i              1.0557899181589212E7
0                         1.6759313036861802E-7    -3.2612549477155674E-7   1371079.0734958847+7363891.601057579i             1.0591736866518337E7
0                         1.8911699668253973E-7    -4.419077192662658E-7    146315.62198387226+322167.3176247488i             7611718.084103411
0                         1.8667391565649347E-7    -4.457236684465527E-7    -66802.8569230342+247125.23504122745i             7343351.22199396
0                         1.913342646905239E-7     -4.457236684465527E-7    80177.1145626624+107757.05478907359i              7568285.094220556
-1.6543612251060553E-24   1.396310857758312E-7     -3.5782484311461526E-7   464779.59957346215+6155227.201469411i             9757660.977183651
-3.3087224502121107E-24   7.611575413599851E-8     -4.457236684465527E-7    -83082.78111289573+334365.58296494297i            5643459.014076147
8.271806125530277E-25     1.7748454918846015E-7    -4.457236684465527E-7    71194.64025811349+195645.93915625272i             7110418.682491362
0                         0                        -4.4572366844655277E-7   42467.83369751819+186648.91068964388i             191866.3978345826
3.3087224502121107E-24    3.2009757832018636E-7    3.2677928377364126E-7    811508.8364975654+4024740.7247576313i             5435262.312170714
-3.3087224502121107E-24   3.0619600246222623E-7    3.3486896995387694E-7    499854.2392396047+4420304.959757474i              5558710.94758526
-4.963083675318166E-24    3.0383053908689365E-7    3.1660022825710494E-7    924003.5361049514+4956641.735746145i              5888077.645375701
-8.271806125530277E-25    2.192539704550321E-7     2.947657511655832E-7     1837677.3295574798+7010634.4686952i               9976200.808712594
0                         2.3837125222619716E-7    3.146040095279286E-7     1015169.0810054826+6592419.635122284i             8661168.259341318
-3.3087224502121107E-24   2.987758188315725E-7     3.49862275930646E-7      767548.7096269865+3772818.255205076i              5521477.405193888
3.3087224502121107E-24    4.0481067694876277E-7    1.622613169736564E-7     1660794.5575280075+1057680.6489022356i            6092525.095856375
6.6174449004242214E-24    3.7922861640659704E-7    2.5872567663945717E-7    1101317.7777688864+2216017.5786358444i            5967782.057460732
0                         4.0481067694876277E-7    2.5753493727551003E-7    1383033.522707185+491728.05934001243i             4751920.973706402
0                         4.0481067694876277E-7    2.0714308067700738E-7    1688037.6410388474+698672.9879561942i             5087959.190547165
0                         4.048106769487628E-7     2.79063042588469E-7      1245135.05529351+508151.4885205149i               5164907.5379905505
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     644719.9105056194+679912.9426954848i              5291541.3290208755
-3.3087224502121107E-24   3.784650435248287E-7     3.533711258179332E-7     249989.0137605805+1525545.6340504854i             5681651.707621226
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    710202.6408490523+475558.2858399249i              5836715.233752884
8.271806125530277E-25     2.1870583030792516E-7    4.1491011538750973E-7    305812.83671363455+1536416.0156961605i            7354263.096769296
3.3087224502121107E-24    3.3029999519553334E-7    4.308186424710969E-7     138773.4159389558+322877.56174064195i             3735970.9201416355
0                         3.157566329072141E-7     4.4572366844655277E-7    28797.377851289795+83045.96138346959i             3470991.4929055944
0                         3.555500665578171E-7     4.457236684465527E-7     -54943.87497069402-51737.09000883721i             4635232.176742103
0                         2.140038958768217E-7     4.4572366844655277E-7    -52376.48446549237-109212.75607374874i            7125868.639041592
-1.6543612251060553E-24   3.040417081880036E-7     4.4572366844655277E-7    40208.74370038788+19967.87095185865i              3128799.6153597175
-6.6174449004242214E-24   3.1346570626984056E-7    4.252272709540098E-7     -15944.993719244905+1157071.4018225635i           3512432.268931363
0                         4.0481067694876277E-7    4.099925578214459E-7     379504.672904802+169555.24244566524i              5964749.515115602
-8.271806125530277E-25    2.0391193386512348E-7    3.133088118671505E-7     1229427.1121477939+7440266.326647551i             9768026.906376619
0                         1.866739156564935E-7     4.4572366844655277E-7    -107629.74061513272+1978.375597597933i            7628766.698997192
0                         9.946902311506326E-8     3.227972936925604E-7     2433878.1581073077+6774274.51521598i              9546809.243266517
1.0587911840678754E-22    0                        3.320837385612162E-7     2409333.196337741+6129583.835546519i              6677466.998700594
0                         9.754913313934993E-8     3.27493234507198E-7      2135769.7619795133+6746321.492677962i             9453439.52331883
3.3087224502121107E-24    7.611575413599854E-8     4.457236684465528E-7     -102943.50518775004-30417.7084834408i             5407813.318011292
0                         1.7748454918846047E-7    4.4572366844655277E-7    -71194.64025811336-195645.93915625673i            7432767.630327512
0                         0                        4.4572366844655277E-7    -42467.833697518654-186648.91068964382i           191866.39783458266
-8.271806125530277E-25    2.101473059029679E-7     3.08022941317334E-7      1382876.924319036+7317950.774950263i              9910400.77506961
0                         1.9134251536632702E-7    4.4176598740277313E-7    35519.412108755205+221066.67903180415i            7910373.991251601
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     -4001.8055719708605+15887.433491529784i           6374646.869288987
0                         1.913342646905238E-7     4.4572366844655277E-7    -80177.11456266284-107757.05478907333i            8246016.030538033
0                         9.688521219864761E-8     3.206212832158238E-7     2649024.1417899397+6904561.085823145i             9171844.532643076
