% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:03
% Dimension:          3
% Nodes:              357
% Expressions:        1
% Description:        Electric field, y-component
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=3E-12
3.3087224502121107E-24    1.229602579813722E-7     -4.454999999999999E-7    1.4897121484639917E7-4168791.111902902i
6.6174449004242214E-24    9.187797074751496E-8     -4.454999999999999E-7    1.582083427826972E7-4422153.767796805i
2.7917345673664684E-24    1.0118710880551074E-7    -3.6580289809793065E-7   1.5543994094406217E7-4306322.737768741i
-8.375203702099405E-24    1.01346545756948E-7      -3.646618042051065E-7    1.5467010361604195E7-4283182.935705897i
-8.375203702099405E-24    1.0128230550336893E-7    -3.6501221436648336E-7   1.5491178337428808E7-4275971.316089814i
-8.375203702099405E-24    1.0162327474647366E-7    -3.6497176650213317E-7   1.5330551136974998E7-4252448.390264342i
2.3781442610899546E-24    1.0001298374534613E-7    -3.6453617679211123E-7   1.5632422378091484E7-4328261.514605934i
3.101927297073854E-25     1.0488740949516866E-7    -3.655423174223095E-7    1.5282549988687623E7-4259789.96120251i
0                         0                        -4.4549999999999996E-7   1.860098485899068E7-5045216.0886640465i
0                         0                        -3.4538085935338504E-7   1.6382736738733685E7-4559505.2955843955i
0                         9.957408903520677E-8     -3.6076487094149834E-7   1.5508104774703305E7-4303263.516779373i
1.6543612251060553E-24    4.05E-7                  -4.454999999999999E-7    129349.7282582807-150676.1033037642i
0                         3.0989437806273314E-7    -3.5824145004601504E-7   3604782.651467439-1293252.575322821i
1.6543612251060553E-24    2.2338048895211112E-7    -3.786997143671236E-7    8306652.235182842-2512293.8938456126i
1.6543612251060553E-24    2.0997228703535474E-7    -3.7854053528575486E-7   9500174.615887344-2817579.9762552106i
-1.809457589959748E-23    1.8879687046885873E-7    -2.9704586673540736E-7   9717993.248517822-2842593.376460858i
-1.809457589959748E-23    1.8896361542786332E-7    -2.9701769426919125E-7   9529718.666345058-2800946.1650939607i
-1.809457589959748E-23    1.888962323811267E-7     -2.971571613511841E-7    9991020.350074485-2911267.1771541247i
-1.809457589959748E-23    1.890514545954827E-7     -2.9715996888192254E-7   9476460.766816739-2801706.789863666i
1.3958672836832342E-24    1.8917170216459414E-7    -2.9700891836352635E-7   8965152.346478272-2687385.8178556236i
-2.3005960786631082E-24   1.8921867874226825E-7    -2.980420331746075E-7    9719950.50655411-2851461.8350131535i
3.5155176033503676E-24    1.896369518407359E-7     -2.974196339012212E-7    9150169.216625992-2731687.415384767i
1.0339757656912846E-25    1.8641695911796334E-7    -2.9692825149633596E-7   9550990.67698456-2819390.1884287177i
2.7658851732241863E-24    1.892275534648743E-7     -2.966859820971423E-7    9089976.833365677-2714809.200240689i
8.013312184107456E-25     1.8869733953674342E-7    -2.966931670688722E-7    9546060.712325044-2809570.461352807i
3.3087224502121107E-24    0                        -3.1680208622107123E-7   1.510192048815967E7-4245831.9352939855i
1.6543612251060553E-24    7.198442187251522E-8     -2.902850317424322E-7    1.3507996453324005E7-3833204.5690012956i
0                         3.527479741298276E-7     1.0156705453702295E-7    -152168.6473016874+107266.29064647673i
4.963083675318166E-24     4.0500000000000004E-7    1.0483433646592005E-7    -217437.09711771234+117961.74324739113i
0                         4.0499999999999993E-7    1.2843267564053058E-7    -230554.26296443198+121649.78770411771i
1.6543612251060553E-24    3.125318136652158E-7     1.5181590896225756E-7    -629856.5260576815+256695.76291498207i
-4.963083675318166E-24    3.303829611806797E-7     1.2762098538370945E-7    -235451.78991127256+106351.23679243936i
-3.3087224502121107E-24   3.538621305915753E-7     1.4618654962126732E-7    -499503.8500056955+216210.81481854088i
-3.3087224502121107E-24   4.0499999999999993E-7    1.5536809998364214E-7    -270557.71750316536+132633.6025646576i
-3.3087224502121107E-24   3.72727081607797E-7      2.0046709680154934E-7    -1118783.573668438+454242.66344459663i
0                         3.3004770761928105E-7    1.7732094118206457E-7    -945811.5665689181+379482.7113206166i
0                         3.0147508767166456E-7    1.9577052087250105E-7    -1806855.2973982722+652209.3593193385i
0                         3.4345836922371087E-7    2.2319147254519124E-7    -1366482.9711674135+536102.6733384494i
-3.3087224502121107E-24   4.05E-7                  2.735652982785125E-7     -562886.5517246147+283447.4769306065i
-3.3087224502121107E-24   3.720860354356362E-7     2.5052669610440564E-7    -778571.4169473315+335850.4655550736i
3.3087224502121107E-24    4.0499999999999993E-7    2.320617872425941E-7     -544112.6084283927+249336.87968365764i
3.3087224502121107E-24    0                        3.1811914064661494E-7    -1.5143796910085112E7+4251992.784639652i
-3.3087224502121107E-24   2.6757782579705685E-7    2.8078293011286835E-7    -5181631.444685681+1667174.5180004209i
1.6543612251060553E-24    2.1178523028094897E-7    2.571653866646535E-7     -6589984.53099326+2048258.0431993054i
0                         2.311789658019234E-7     3.1969155330587577E-7    -6848608.051504493+2134080.999687885i
3.3087224502121107E-24    2.6846293266663124E-7    2.3306344821711997E-7    -4271332.492015158+1393905.1333605712i
3.3087224502121107E-24    3.3760489149344435E-7    2.609988592843833E-7     -2507919.741261813+912694.6904071922i
3.3087224502121107E-24    2.992648110598895E-7     2.3033719615781518E-7    -2613585.966675328+919281.0730242213i
0                         3.13925395903042E-7      2.770137997670035E-7     -2438560.2497472344+881271.6511845061i
1.6543612251060553E-23    3.2927163314406747E-7    3.616657464838949E-7     -4164638.4173689163+1430293.1285095927i
-1.6543612251060553E-24   3.293741581456172E-7     3.539250287028797E-7     -3327946.0729888+1162834.4149837992i
1.6543612251060553E-23    3.3390163942382485E-7    3.620691145343137E-7     -3861742.2263764087+1315727.6285834883i
-8.271806125530277E-25    3.3553216352451E-7       3.4355600213024507E-7    -3208635.788458077+1129633.3310279949i
5.790264287871194E-24     3.3337253503560996E-7    3.701588306747554E-7     -3680722.153707622+1261033.3021668824i
-2.481541837659083E-24    3.129454890763891E-7     3.603046123239545E-7     -3984179.281773493+1360125.4679540657i
8.271806125530277E-25     3.4157106015514567E-7    3.544596371314311E-7     -3288810.424096429+1146451.943495398i
-4.963083675318166E-24    3.409634210589772E-7     3.6209772157797953E-7    -3080331.195156166+1080921.190812609i
-8.271806125530277E-25    3.2473826955975E-7       3.697089993008175E-7     -3733260.338316064+1297398.8335617415i
3.3087224502121107E-24    3.790085081135071E-7     3.091434151373879E-7     -908859.3376574037+390569.06348928413i
0                         4.05E-7                  3.3660671764184514E-7    -611198.0203099345+309459.4470234212i
-3.3087224502121107E-24   4.0499999999999993E-7    3.599381553071932E-7     -391005.0104900102+235757.11298395757i
-4.1359030627651384E-25   3.661809926110364E-7     3.9949853692337553E-7    -2304263.3812793638+833871.9119463495i
8.271806125530277E-25     4.0499999999999993E-7    4.2501238309926197E-7    -617388.8457528262+308947.83349843347i
0                         1.1115187150364822E-7    3.230096667381466E-7     -1.3299354631435558E7+3784044.3937639967i
-3.3087224502121107E-24   1.9232187095677768E-7    3.3717828838712353E-7    -9618295.41589999+2849924.403964711i
6.6174449004242214E-24    1.8601180600101045E-7    3.673769359421495E-7     -1.1096943338947376E7+3225830.9146719715i
0                         1.123003350172797E-7     3.41921842047284E-7      -1.3920005622251552E7+3937750.3976824805i
0                         1.5455481895543223E-7    4.1436884091150925E-7    -1.2455239625818998E7+3605381.7879728028i
3.3087224502121107E-24    2.2089071643573936E-7    3.554368049398117E-7     -7957550.28356919+2465738.6365316757i
0                         2.052318650827309E-7     4.035065197448565E-7     -1.0263680599598277E7+3040453.7611242323i
0                         1.8381193472561104E-7    4.4549999999999985E-7    -1.1124351285033068E7+3276409.6903601117i
-6.6174449004242214E-24   2.1722041413852846E-7    4.4549999999999985E-7    -9982558.608644623+2964775.460197561i
0                         3.841151071330135E-7     4.454999999999999E-7     -1666495.1579778288+629792.5464800776i
6.6174449004242214E-24    3.1550285899493716E-7    4.4549999999999985E-7    -4423906.411688729+1484533.9740426787i
3.3087224502121107E-24    2.61414520217548E-7      4.040926537954267E-7     -6109391.067688579+1970271.059684648i
3.3087224502121107E-24    2.87063175945506E-7      4.4549999999999985E-7    -4899645.1537172105+1640495.145795483i
1.6543612251060553E-24    9.318306857917759E-8     3.341960237443665E-7     -1.4737843232501987E7+4121091.2140946505i
0                         2.709295942038924E-8     3.4053980689009577E-7    -1.5543665187613495E7+4361901.906077785i
0                         9.936968505764839E-8     3.668589632183645E-7     -1.5226792609681183E7+4244791.1942155985i
0                         1.2296025798137228E-7    4.454999999999999E-7     -1.488971892578645E7+4167550.55698588i
0                         9.187797074751499E-8     4.454999999999999E-7     -1.5820834278269693E7+4422153.767796853i
0                         0                        4.4549999999999996E-7    -1.867769743583864E7+5062873.486751633i
0                         0                        3.466979137789287E-7     -1.6148890899231322E7+4495074.319682126i
1.6543612251060553E-24    4.05E-7                  4.454999999999999E-7     -382684.53830353613+237976.39615884377i
