% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:03
% Dimension:          3
% Nodes:              357
% Expressions:        1
% Description:        Electric field, y-component
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=2E-12
0                         2.0840315975913164E-7    -4.052084166440978E-7    -4616052.951078874+2014835.4150811627i
-1.6543612251060553E-24   2.4707677954244353E-7    -4.0559583864461137E-7   -4432074.28588336+1941316.9090362252i
6.6174449004242214E-24    1.8381193472561107E-7    -4.454999999999999E-7    96445.10005334666-45238.35712990482i
-1.6543612251060553E-24   3.1589998082376315E-7    -2.9120126283833433E-7   -8334890.673689753+4139180.079368743i
-1.6543612251060553E-24   3.1967893196663337E-7    -2.7490047141194047E-7   -8767844.592285994+4390589.525704301i
-6.6174449004242214E-24   3.11885486656784E-7      -2.721278519896205E-7    -9457118.808909168+4717848.832650979i
-3.3087224502121107E-24   3.1835704815807105E-7    -2.652917891428765E-7    -9078945.352014173+4579685.309428735i
1.6543612251060553E-24    3.328258745815588E-7     -2.681823842624209E-7    -7938608.301097343+4069558.100289701i
0                         3.2215553629419776E-7    -2.5243382297855174E-7   -8862287.433176016+4540769.9569826275i
-1.6543612251060553E-24   3.043429408055094E-7     -2.6089305079404214E-7   -1.0273493168362517E7+5118755.962383666i
3.3087224502121107E-24    3.2179985988153985E-7    -1.927950442301918E-7    -9116291.00644466+4949540.855105935i
4.1359030627651384E-25    1.0205880176318907E-7    -3.65934549534446E-7     -1.1967925917099157E7+5020227.048783694i
3.3087224502121107E-24    1.229602579813722E-7     -4.454999999999999E-7    -57893.40745083518+24907.282661689303i
6.6174449004242214E-24    9.187797074751496E-8     -4.454999999999999E-7    5403.895688873565-2606.189699280164i
2.7917345673664684E-24    1.0118710880551074E-7    -3.6580289809793065E-7   -1.2301551252627112E7+5149181.601900357i
-8.375203702099405E-24    1.01346545756948E-7      -3.646618042051065E-7    -1.2566107795953616E7+5263827.291371798i
-8.375203702099405E-24    1.0128230550336893E-7    -3.6501221436648336E-7   -1.2517311301347658E7+5239540.848655115i
-8.375203702099405E-24    1.0162327474647366E-7    -3.6497176650213317E-7   -1.2414708510800218E7+5197252.272386356i
2.3781442610899546E-24    1.0001298374534613E-7    -3.6453617679211123E-7   -1.2526084403353494E7+5250427.378259583i
3.101927297073854E-25     1.0488740949516866E-7    -3.655423174223095E-7    -1.2058898250447793E7+5070781.165786538i
0                         0                        -4.4549999999999996E-7   -56408.80374854128+21123.564698695824i
0                         0                        -3.4538085935338504E-7   -1.6224794335747872E7+6777347.204885638i
0                         9.957408903520677E-8     -3.6076487094149834E-7   -1.304680369848849E7+5475457.43806213i
1.6543612251060553E-24    4.05E-7                  -4.454999999999999E-7    115912.75055480997-61510.936455268406i
0                         3.0989437806273314E-7    -3.5824145004601504E-7   -5584590.930676182+2712034.6340620043i
1.6543612251060553E-24    2.2338048895211112E-7    -3.786997143671236E-7    -7057932.620597862+3141056.1407481963i
1.6543612251060553E-24    2.0997228703535474E-7    -3.7854053528575486E-7   -7476241.172018364+3305291.8471972523i
-1.809457589959748E-23    1.8879687046885873E-7    -2.9704586673540736E-7   -1.6562453093408132E7+7371473.213406543i
-1.809457589959748E-23    1.8896361542786332E-7    -2.9701769426919125E-7   -1.652175549118124E7+7335393.603687447i
-1.809457589959748E-23    1.888962323811267E-7     -2.971571613511841E-7    -1.664565898154366E7+7368619.23056286i
-1.809457589959748E-23    1.890514545954827E-7     -2.9715996888192254E-7   -1.6179558349162197E7+7181767.386248502i
1.3958672836832342E-24    1.8917170216459414E-7    -2.9700891836352635E-7   -1.6148861311256727E7+7224832.1577354595i
-2.3005960786631082E-24   1.8921867874226825E-7    -2.980420331746075E-7    -1.611964925986168E7+7158950.7555191675i
3.5155176033503676E-24    1.896369518407359E-7     -2.974196339012212E-7    -1.586932521693207E7+7089851.12441919i
1.0339757656912846E-25    1.8641695911796334E-7    -2.9692825149633596E-7   -1.644213936609901E7+7339304.73973467i
2.7658851732241863E-24    1.892275534648743E-7     -2.966859820971423E-7    -1.6330292958766486E7+7302057.578260317i
8.013312184107456E-25     1.8869733953674342E-7    -2.966931670688722E-7    -1.6462031885054333E7+7330379.044384521i
3.3087224502121107E-24    0                        -3.1680208622107123E-7   -1.986110260228401E7+8390400.218634086i
1.6543612251060553E-24    7.198442187251522E-8     -2.902850317424322E-7    -2.234823048349478E7+9582939.658167977i
0                         3.527479741298276E-7     1.0156705453702295E-7    -4930612.1750183385+3101548.4106652103i
4.963083675318166E-24     4.0500000000000004E-7    1.0483433646592005E-7    -3105280.8019304997+2176519.3544758568i
0                         4.0499999999999993E-7    1.2843267564053058E-7    -3351935.384058348+2298396.581993002i
1.6543612251060553E-24    3.125318136652158E-7     1.5181590896225756E-7    -8410375.259838045+4758022.013235156i
-4.963083675318166E-24    3.303829611806797E-7     1.2762098538370945E-7    -6731697.39291068+4029217.896714805i
-3.3087224502121107E-24   3.538621305915753E-7     1.4618654962126732E-7    -5660028.260596788+3391427.2135926457i
-3.3087224502121107E-24   4.0499999999999993E-7    1.5536809998364214E-7    -3321824.0699639055+2204988.5638310798i
-3.3087224502121107E-24   3.72727081607797E-7      2.0046709680154934E-7    -5463429.39009208+3201307.3543452406i
0                         3.3004770761928105E-7    1.7732094118206457E-7    -8078944.345114891+4559062.06749065i
0                         3.0147508767166456E-7    1.9577052087250105E-7    -1.0460341654146278E7+5530722.057449439i
0                         3.4345836922371087E-7    2.2319147254519124E-7    -7552151.409546669+4087126.60020768i
-3.3087224502121107E-24   4.05E-7                  2.735652982785125E-7     -2607062.4793238887+1668845.3449568818i
-3.3087224502121107E-24   3.720860354356362E-7     2.5052669610440564E-7    -5435248.345622791+3011066.7296069837i
3.3087224502121107E-24    4.0499999999999993E-7    2.320617872425941E-7     -3131906.1085709236+1999349.3180417076i
3.3087224502121107E-24    0                        3.1811914064661494E-7    -1.9883282849113483E7+8384269.562759298i
-3.3087224502121107E-24   2.6757782579705685E-7    2.8078293011286835E-7    -1.1926393291233134E7+5706378.339318151i
1.6543612251060553E-24    2.1178523028094897E-7    2.571653866646535E-7     -1.683176487375841E7+7835749.264203289i
0                         2.311789658019234E-7     3.1969155330587577E-7    -1.1423696685671838E7+5227708.882170254i
3.3087224502121107E-24    2.6846293266663124E-7    2.3306344821711997E-7    -1.264231558438794E7+6300770.599086987i
3.3087224502121107E-24    3.3760489149344435E-7    2.609988592843833E-7     -7823918.173611044+4054335.3641818822i
3.3087224502121107E-24    2.992648110598895E-7     2.3033719615781518E-7    -1.0778441891007086E7+5502504.893067012i
0                         3.13925395903042E-7      2.770137997670035E-7     -9076665.146118704+4548404.013897002i
1.6543612251060553E-23    3.2927163314406747E-7    3.616657464838949E-7     -4955328.918044122+2425192.5317266295i
-1.6543612251060553E-24   3.293741581456172E-7     3.539250287028797E-7     -5266173.339707194+2554995.499636086i
1.6543612251060553E-23    3.3390163942382485E-7    3.620691145343137E-7     -4608658.293625448+2256088.2240576986i
-8.271806125530277E-25    3.3553216352451E-7       3.4355600213024507E-7    -5148030.771803008+2544476.204572657i
5.790264287871194E-24     3.3337253503560996E-7    3.701588306747554E-7     -4271334.6854178915+2080167.4972052004i
-2.481541837659083E-24    3.129454890763891E-7     3.603046123239545E-7     -5563659.115787734+2662806.508053669i
8.271806125530277E-25     3.4157106015514567E-7    3.544596371314311E-7     -4473616.259469487+2224888.304055852i
-4.963083675318166E-24    3.409634210589772E-7     3.6209772157797953E-7    -4244832.351703403+2089150.3557692133i
-8.271806125530277E-25    3.2473826955975E-7       3.697089993008175E-7     -4452180.085185551+2185740.9789543734i
3.3087224502121107E-24    3.790085081135071E-7     3.091434151373879E-7     -4292626.032422726+2284309.486435888i
0                         4.05E-7                  3.3660671764184514E-7    -2050695.1507085434+1231659.7194623942i
-3.3087224502121107E-24   4.0499999999999993E-7    3.599381553071932E-7     -1636690.6187768725+987919.7216425971i
-4.1359030627651384E-25   3.661809926110364E-7     3.9949853692337553E-7    -2423828.3875192637+1178999.8011556438i
8.271806125530277E-25     4.0499999999999993E-7    4.2501238309926197E-7    -157666.99881077916+107594.45673854358i
0                         1.1115187150364822E-7    3.230096667381466E-7     -1.7316771882666677E7+7400631.604901904i
-3.3087224502121107E-24   1.9232187095677768E-7    3.3717828838712353E-7    -1.2199136533006702E7+5411878.076410544i
6.6174449004242214E-24    1.8601180600101045E-7    3.673769359421495E-7     -9436764.110067295+4121359.254812002i
0                         1.123003350172797E-7     3.41921842047284E-7      -1.5030084490049636E7+6373647.11973835i
0                         1.5455481895543223E-7    4.1436884091150925E-7    -4053130.5478152824+1749108.9852268018i
3.3087224502121107E-24    2.2089071643573936E-7    3.554368049398117E-7     -9436126.630288482+4208760.6104686735i
0                         2.052318650827309E-7     4.035065197448565E-7     -4800182.132225323+2097772.9497966915i
0                         1.8381193472561104E-7    4.4549999999999985E-7    -19997.589970168032+6429.798992466342i
-6.6174449004242214E-24   2.1722041413852846E-7    4.4549999999999985E-7    11511.222159842917-6161.9903592771025i
0                         3.841151071330135E-7     4.454999999999999E-7     -70112.24096093768+39036.7666167957i
6.6174449004242214E-24    3.1550285899493716E-7    4.4549999999999985E-7    54639.26381809189-29884.482629494923i
3.3087224502121107E-24    2.61414520217548E-7      4.040926537954267E-7     -4570612.7720193425+1998251.3600504599i
3.3087224502121107E-24    2.87063175945506E-7      4.4549999999999985E-7    20071.771205103058-17364.257423088955i
1.6543612251060553E-24    9.318306857917759E-8     3.341960237443665E-7     -1.6634923891309466E7+7034403.173277779i
0                         2.709295942038924E-8     3.4053980689009577E-7    -1.677479799657805E7+7025221.582960107i
0                         9.936968505764839E-8     3.668589632183645E-7     -1.1768877943577336E7+4961230.9356056275i
0                         1.2296025798137228E-7    4.454999999999999E-7     -3454.6363445730917-1162.8890203603053i
0                         9.187797074751499E-8     4.454999999999999E-7     -5403.895688875907+2606.1896992808506i
0                         0                        4.4549999999999996E-7    -88905.28760680257+31592.812907543615i
0                         0                        3.466979137789287E-7     -1.611390319131026E7+6720884.11496493i
1.6543612251060553E-24    4.05E-7                  4.454999999999999E-7     95719.6380188658-51425.08790030419i
